pool_address,bin_array_pubkey,bin_id,x_amount,y_amount,price,liquidity_available,decode_success,confidence,invalid_reason
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12294,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12293,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12292,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12291,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12290,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12289,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12288,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12287,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12286,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12285,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12284,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12283,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12282,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12281,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12280,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12279,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12278,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12277,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12276,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12275,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12274,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12273,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12272,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12271,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12270,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12269,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12268,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12267,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12266,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12265,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12264,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12263,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12262,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12261,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12260,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12259,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12258,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12257,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12256,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12255,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12254,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12253,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12252,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,99daE4xkHTmziJZYh6XzfQ8mRqJD6kiYbDVtf8mRhoUL,-12251,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12250,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12249,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12248,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12247,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12246,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12245,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12244,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12243,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12242,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12241,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12240,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12239,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12238,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12237,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12236,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12235,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12234,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12233,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12232,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12231,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12230,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12229,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12228,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12227,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12226,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12225,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12224,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12223,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12222,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12221,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12220,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12219,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12218,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12217,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12216,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12215,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12214,0,0,,true,true,0.85,
5BKxfWMbmYBAEWvyPZS9esPducUba9GqyMjtLCfbaqyF,HEG2LuUaJNZNS7EYD5qXL8G3FAHEHKzWZaMPCu3osU1R,-12213,0,0,,true,true,0.85,
