pool_address,token_pair,bin_step,anchor_token,base_fee_bps,max_fee_bps,notional_usd,hold_window,hold_hours,scenario,daily_turnover,gross_fee_usd,il_lvr_cost_usd,total_cost_usd,net_ev_usd,net_ev_pct,quote_ready,real_fee_10u_usd,real_fee_20u_usd,confidence,heuristic,scope,invalid_reason
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,30m,0.5,realistic,0.005,2e-06,0.001042,0.156,-0.15704,-1.5704,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,30m,0.5,conservative,0.005,2e-06,0.004167,0.156,-0.160165,-1.6016,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,1h,1,zero_il_lvr,0.005,4e-06,0.0,0.156,-0.155996,-1.56,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,1h,1,optimistic,0.005,4e-06,0.000417,0.156,-0.156413,-1.5641,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,1h,1,realistic,0.005,4e-06,0.002083,0.156,-0.158079,-1.5808,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,1h,1,conservative,0.005,4e-06,0.008333,0.156,-0.164329,-1.6433,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,2h,2,zero_il_lvr,0.005,8e-06,0.0,0.156,-0.155992,-1.5599,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,2h,2,optimistic,0.005,8e-06,0.000833,0.156,-0.156825,-1.5682,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,2h,2,realistic,0.005,8e-06,0.004167,0.156,-0.160158,-1.6016,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,2h,2,conservative,0.005,8e-06,0.016667,0.156,-0.172658,-1.7266,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,6h,6,zero_il_lvr,0.005,2.5e-05,0.0,0.156,-0.155975,-1.5597,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,6h,6,optimistic,0.005,2.5e-05,0.0025,0.156,-0.158475,-1.5848,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,6h,6,realistic,0.005,2.5e-05,0.0125,0.156,-0.168475,-1.6847,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,6h,6,conservative,0.005,2.5e-05,0.05,0.156,-0.205975,-2.0598,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,24h,24,zero_il_lvr,0.005,0.0001,0.0,0.156,-0.1559,-1.559,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,24h,24,optimistic,0.005,0.0001,0.01,0.156,-0.1659,-1.659,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,24h,24,realistic,0.005,0.0001,0.05,0.156,-0.2059,-2.059,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,24h,24,conservative,0.005,0.0001,0.2,0.156,-0.3559,-3.559,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,7d,168,zero_il_lvr,0.005,0.0007,0.0,0.156,-0.1553,-1.553,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,7d,168,optimistic,0.005,0.0007,0.07,0.156,-0.2253,-2.253,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,7d,168,realistic,0.005,0.0007,0.35,0.156,-0.5053,-5.053,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,10,7d,168,conservative,0.005,0.0007,1.4,0.156,-1.5553,-15.553,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,15m,0.25,zero_il_lvr,0.005,2e-06,0.0,0.156,-0.155998,-0.78,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,15m,0.25,optimistic,0.005,2e-06,0.000208,0.156,-0.156206,-0.781,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,15m,0.25,realistic,0.005,2e-06,0.001042,0.156,-0.15704,-0.7852,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,15m,0.25,conservative,0.005,2e-06,0.004167,0.156,-0.160165,-0.8008,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,30m,0.5,zero_il_lvr,0.005,4e-06,0.0,0.156,-0.155996,-0.78,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,30m,0.5,optimistic,0.005,4e-06,0.000417,0.156,-0.156413,-0.7821,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,30m,0.5,realistic,0.005,4e-06,0.002083,0.156,-0.158079,-0.7904,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,30m,0.5,conservative,0.005,4e-06,0.008333,0.156,-0.164329,-0.8216,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,1h,1,zero_il_lvr,0.005,8e-06,0.0,0.156,-0.155992,-0.78,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,1h,1,optimistic,0.005,8e-06,0.000833,0.156,-0.156825,-0.7841,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,1h,1,realistic,0.005,8e-06,0.004167,0.156,-0.160158,-0.8008,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,1h,1,conservative,0.005,8e-06,0.016667,0.156,-0.172658,-0.8633,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,2h,2,zero_il_lvr,0.005,1.7e-05,0.0,0.156,-0.155983,-0.7799,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,2h,2,optimistic,0.005,1.7e-05,0.001667,0.156,-0.15765,-0.7883,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,2h,2,realistic,0.005,1.7e-05,0.008333,0.156,-0.164317,-0.8216,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,2h,2,conservative,0.005,1.7e-05,0.033333,0.156,-0.189317,-0.9466,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,6h,6,zero_il_lvr,0.005,5e-05,0.0,0.156,-0.15595,-0.7798,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,6h,6,optimistic,0.005,5e-05,0.005,0.156,-0.16095,-0.8048,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,6h,6,realistic,0.005,5e-05,0.025,0.156,-0.18095,-0.9047,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,6h,6,conservative,0.005,5e-05,0.1,0.156,-0.25595,-1.2797,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,24h,24,zero_il_lvr,0.005,0.0002,0.0,0.156,-0.1558,-0.779,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,24h,24,optimistic,0.005,0.0002,0.02,0.156,-0.1758,-0.879,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,24h,24,realistic,0.005,0.0002,0.1,0.156,-0.2558,-1.279,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,24h,24,conservative,0.005,0.0002,0.4,0.156,-0.5558,-2.779,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,7d,168,zero_il_lvr,0.005,0.0014,0.0,0.156,-0.1546,-0.773,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,7d,168,optimistic,0.005,0.0014,0.14,0.156,-0.2946,-1.473,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,7d,168,realistic,0.005,0.0014,0.7,0.156,-0.8546,-4.273,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,20,7d,168,conservative,0.005,0.0014,2.8,0.156,-2.9546,-14.773,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,15m,0.25,zero_il_lvr,0.005,1e-05,0.0,0.156,-0.15599,-0.156,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,15m,0.25,optimistic,0.005,1e-05,0.001042,0.156,-0.157031,-0.157,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,15m,0.25,realistic,0.005,1e-05,0.005208,0.156,-0.161198,-0.1612,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,15m,0.25,conservative,0.005,1e-05,0.020833,0.156,-0.176823,-0.1768,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,30m,0.5,zero_il_lvr,0.005,2.1e-05,0.0,0.156,-0.155979,-0.156,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,30m,0.5,optimistic,0.005,2.1e-05,0.002083,0.156,-0.158062,-0.1581,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,30m,0.5,realistic,0.005,2.1e-05,0.010417,0.156,-0.166396,-0.1664,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,30m,0.5,conservative,0.005,2.1e-05,0.041667,0.156,-0.197646,-0.1976,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,1h,1,zero_il_lvr,0.005,4.2e-05,0.0,0.156,-0.155958,-0.156,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,1h,1,optimistic,0.005,4.2e-05,0.004167,0.156,-0.160125,-0.1601,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,1h,1,realistic,0.005,4.2e-05,0.020833,0.156,-0.176792,-0.1768,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,1h,1,conservative,0.005,4.2e-05,0.083333,0.156,-0.239292,-0.2393,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,2h,2,zero_il_lvr,0.005,8.3e-05,0.0,0.156,-0.155917,-0.1559,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,2h,2,optimistic,0.005,8.3e-05,0.008333,0.156,-0.16425,-0.1643,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,2h,2,realistic,0.005,8.3e-05,0.041667,0.156,-0.197583,-0.1976,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,2h,2,conservative,0.005,8.3e-05,0.166667,0.156,-0.322583,-0.3226,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,6h,6,zero_il_lvr,0.005,0.00025,0.0,0.156,-0.15575,-0.1557,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,6h,6,optimistic,0.005,0.00025,0.025,0.156,-0.18075,-0.1807,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,6h,6,realistic,0.005,0.00025,0.125,0.156,-0.28075,-0.2807,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,6h,6,conservative,0.005,0.00025,0.5,0.156,-0.65575,-0.6558,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,24h,24,zero_il_lvr,0.005,0.001,0.0,0.156,-0.155,-0.155,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,24h,24,optimistic,0.005,0.001,0.1,0.156,-0.255,-0.255,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,24h,24,realistic,0.005,0.001,0.5,0.156,-0.655,-0.655,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,24h,24,conservative,0.005,0.001,2.0,0.156,-2.155,-2.155,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,7d,168,zero_il_lvr,0.005,0.007,0.0,0.156,-0.149,-0.149,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,7d,168,optimistic,0.005,0.007,0.7,0.156,-0.849,-0.849,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,7d,168,realistic,0.005,0.007,3.5,0.156,-3.649,-3.649,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,100,7d,168,conservative,0.005,0.007,14.0,0.156,-14.149,-14.149,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,15m,0.25,zero_il_lvr,0.005,5.2e-05,0.0,0.156,-0.155948,-0.0312,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,15m,0.25,optimistic,0.005,5.2e-05,0.005208,0.156,-0.161156,-0.0322,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,15m,0.25,realistic,0.005,5.2e-05,0.026042,0.156,-0.18199,-0.0364,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,15m,0.25,conservative,0.005,5.2e-05,0.104167,0.156,-0.260115,-0.052,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,30m,0.5,zero_il_lvr,0.005,0.000104,0.0,0.156,-0.155896,-0.0312,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,30m,0.5,optimistic,0.005,0.000104,0.010417,0.156,-0.166313,-0.0333,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,30m,0.5,realistic,0.005,0.000104,0.052083,0.156,-0.207979,-0.0416,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,30m,0.5,conservative,0.005,0.000104,0.208333,0.156,-0.364229,-0.0728,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,1h,1,zero_il_lvr,0.005,0.000208,0.0,0.156,-0.155792,-0.0312,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,1h,1,optimistic,0.005,0.000208,0.020833,0.156,-0.176625,-0.0353,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,1h,1,realistic,0.005,0.000208,0.104167,0.156,-0.259958,-0.052,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,1h,1,conservative,0.005,0.000208,0.416667,0.156,-0.572458,-0.1145,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,2h,2,zero_il_lvr,0.005,0.000417,0.0,0.156,-0.155583,-0.0311,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,2h,2,optimistic,0.005,0.000417,0.041667,0.156,-0.19725,-0.0394,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,2h,2,realistic,0.005,0.000417,0.208333,0.156,-0.363917,-0.0728,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,2h,2,conservative,0.005,0.000417,0.833333,0.156,-0.988917,-0.1978,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,6h,6,zero_il_lvr,0.005,0.00125,0.0,0.156,-0.15475,-0.0309,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,6h,6,optimistic,0.005,0.00125,0.125,0.156,-0.27975,-0.0559,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,6h,6,realistic,0.005,0.00125,0.625,0.156,-0.77975,-0.156,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,6h,6,conservative,0.005,0.00125,2.5,0.156,-2.65475,-0.531,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,24h,24,zero_il_lvr,0.005,0.005,0.0,0.156,-0.151,-0.0302,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,24h,24,optimistic,0.005,0.005,0.5,0.156,-0.651,-0.1302,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,24h,24,realistic,0.005,0.005,2.5,0.156,-2.651,-0.5302,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
81GpCm4d13y8TozYtThabuSCLQN2o3bbrvDogXFPn8sA,98sMhv…/So1111…,20,SOL,20,1000,500,24h,24,conservative,0.005,0.005,10.0,0.156,-10.151,-2.0302,True,0.018092,0.036185,0.3,True,targeted_top_pool_feed,
