pool,pool_name,size_usd,range_pct,hold_hours,rebal_rule,hedge_strategy,hedge_ratio_used,dynamic_hedge_avg,events_total,events_in_range,in_range_pct,rebalance_count,lp_fee_usd,il_usd,hedge_notional_usd,funding_apr_pct,funding_income_usd,perp_trading_fee_usd,rebal_gas_usd,residual_delta_risk_usd,gas_initial_usd,net_pnl_unhedged_usd,net_pnl_hedged_usd,signal_noise_hedged,recommendation
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,10,24,hourly,static_0.5,0.500000,,28483,28483,1.000000,23,74.400000,236.635972,250.000000,0.825600,0.005655,0.050000,3.657000,10.000000,0.079500,-162.315472,-176.016817,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,10,24,hourly,static_0.75,0.750000,,28483,28483,1.000000,23,74.400000,236.635972,375.000000,0.825600,0.008482,0.075000,3.657000,5.000000,0.079500,-162.315472,-171.038990,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,10,24,hourly,dynamic,0.574962,0.574962,28483,28483,1.000000,23,74.400000,236.635972,287.481176,0.825600,0.006503,0.057496,3.657000,8.500753,0.079500,-162.315472,-174.524219,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,10,24,gt_0.5pct,static_0.5,0.500000,,28483,28483,1.000000,25394,74.400000,28.686676,250.000000,0.825600,0.005655,0.050000,4037.646000,10.000000,0.079500,45.633824,-4002.056521,2.363259,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,10,24,gt_0.5pct,static_0.75,0.750000,,28483,28483,1.000000,25394,74.400000,28.686676,375.000000,0.825600,0.008482,0.075000,4037.646000,5.000000,0.079500,45.633824,-3997.078694,2.714030,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,10,24,gt_0.5pct,dynamic,0.574962,0.574962,28483,28483,1.000000,25394,74.400000,28.686676,287.481176,0.825600,0.006503,0.057496,4037.646000,8.500753,0.079500,45.633824,-4000.563923,2.458536,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,10,24,gt_1pct,static_0.5,0.500000,,28483,28483,1.000000,19884,74.400000,414.942972,250.000000,0.825600,0.005655,0.050000,3161.556000,10.000000,0.079500,-340.622472,-3512.222817,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,10,24,gt_1pct,static_0.75,0.750000,,28483,28483,1.000000,19884,74.400000,414.942972,375.000000,0.825600,0.008482,0.075000,3161.556000,5.000000,0.079500,-340.622472,-3507.244990,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,10,24,gt_1pct,dynamic,0.574962,0.574962,28483,28483,1.000000,19884,74.400000,414.942972,287.481176,0.825600,0.006503,0.057496,3161.556000,8.500753,0.079500,-340.622472,-3510.730219,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,10,24,gt_2pct,static_0.5,0.500000,,28483,28483,1.000000,8589,74.400000,2129.831185,250.000000,0.825600,0.005655,0.050000,1365.651000,10.000000,0.079500,-2055.510685,-3431.206030,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,10,24,gt_2pct,static_0.75,0.750000,,28483,28483,1.000000,8589,74.400000,2129.831185,375.000000,0.825600,0.008482,0.075000,1365.651000,5.000000,0.079500,-2055.510685,-3426.228203,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,10,24,gt_2pct,dynamic,0.574962,0.574962,28483,28483,1.000000,8589,74.400000,2129.831185,287.481176,0.825600,0.006503,0.057496,1365.651000,8.500753,0.079500,-2055.510685,-3429.713432,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,none,static_0.5,0.500000,,28483,26877,0.943615,0,407.641892,10658.790204,500.000000,0.825600,0.011310,0.100000,0.000000,20.000000,0.079500,-10251.227812,-10271.316502,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,none,static_0.75,0.750000,,28483,26877,0.943615,0,407.641892,10658.790204,750.000000,0.825600,0.016964,0.150000,0.000000,10.000000,0.079500,-10251.227812,-10261.360848,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,none,dynamic,0.574962,0.574962,28483,26877,0.943615,0,407.641892,10658.790204,574.962352,0.825600,0.013005,0.114992,0.000000,17.001506,0.079500,-10251.227812,-10268.331305,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,hourly,static_0.5,0.500000,,28483,27470,0.964435,23,416.635888,453.059278,500.000000,0.825600,0.011310,0.100000,3.657000,20.000000,0.079500,-36.502890,-60.248580,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,hourly,static_0.75,0.750000,,28483,27470,0.964435,23,416.635888,453.059278,750.000000,0.825600,0.016964,0.150000,3.657000,10.000000,0.079500,-36.502890,-50.292925,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,hourly,dynamic,0.574962,0.574962,28483,27470,0.964435,23,416.635888,453.059278,574.962352,0.825600,0.013005,0.114992,3.657000,17.001506,0.079500,-36.502890,-57.263383,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,gt_0.5pct,static_0.5,0.500000,,28483,28483,1.000000,25394,432.000000,57.373352,500.000000,0.825600,0.011310,0.100000,4037.646000,20.000000,0.079500,374.547148,-3683.187542,9.683609,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,gt_0.5pct,static_0.75,0.750000,,28483,28483,1.000000,25394,432.000000,57.373352,750.000000,0.825600,0.016964,0.150000,4037.646000,10.000000,0.079500,374.547148,-3673.231887,11.120915,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,gt_0.5pct,dynamic,0.574962,0.574962,28483,28483,1.000000,25394,432.000000,57.373352,574.962352,0.825600,0.013005,0.114992,4037.646000,17.001506,0.079500,374.547148,-3680.202345,10.074013,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,gt_1pct,static_0.5,0.500000,,28483,28483,1.000000,19884,432.000000,829.885944,500.000000,0.825600,0.011310,0.100000,3161.556000,20.000000,0.079500,-397.965444,-3579.610135,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,gt_1pct,static_0.75,0.750000,,28483,28483,1.000000,19884,432.000000,829.885944,750.000000,0.825600,0.016964,0.150000,3161.556000,10.000000,0.079500,-397.965444,-3569.654480,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,gt_1pct,dynamic,0.574962,0.574962,28483,28483,1.000000,19884,432.000000,829.885944,574.962352,0.825600,0.013005,0.114992,3161.556000,17.001506,0.079500,-397.965444,-3576.624938,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,gt_2pct,static_0.5,0.500000,,28483,28482,0.999965,8589,431.984833,4259.217741,500.000000,0.825600,0.011310,0.100000,1365.651000,20.000000,0.079500,-3827.312408,-5213.052098,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,gt_2pct,static_0.75,0.750000,,28483,28482,0.999965,8589,431.984833,4259.217741,750.000000,0.825600,0.016964,0.150000,1365.651000,10.000000,0.079500,-3827.312408,-5203.096443,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,gt_2pct,dynamic,0.574962,0.574962,28483,28482,0.999965,8589,431.984833,4259.217741,574.962352,0.825600,0.013005,0.114992,1365.651000,17.001506,0.079500,-3827.312408,-5210.066901,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,5,24,none,static_0.5,0.500000,,28483,28483,1.000000,0,288.000000,11423.983574,500.000000,0.825600,0.011310,0.100000,0.000000,20.000000,0.079500,-11136.063074,-11156.151764,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,5,24,none,static_0.75,0.750000,,28483,28483,1.000000,0,288.000000,11423.983574,750.000000,0.825600,0.016964,0.150000,0.000000,10.000000,0.079500,-11136.063074,-11146.196110,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,5,24,none,dynamic,0.574962,0.574962,28483,28483,1.000000,0,288.000000,11423.983574,574.962352,0.825600,0.013005,0.114992,0.000000,17.001506,0.079500,-11136.063074,-11153.166567,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,5,24,hourly,static_0.5,0.500000,,28483,28483,1.000000,23,288.000000,473.271944,500.000000,0.825600,0.011310,0.100000,3.657000,20.000000,0.079500,-185.351444,-209.097135,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,5,24,hourly,static_0.75,0.750000,,28483,28483,1.000000,23,288.000000,473.271944,750.000000,0.825600,0.016964,0.150000,3.657000,10.000000,0.079500,-185.351444,-199.141480,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,5,24,hourly,dynamic,0.574962,0.574962,28483,28483,1.000000,23,288.000000,473.271944,574.962352,0.825600,0.013005,0.114992,3.657000,17.001506,0.079500,-185.351444,-206.111938,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,5,24,gt_0.5pct,static_0.5,0.500000,,28483,28483,1.000000,25394,288.000000,57.373352,500.000000,0.825600,0.011310,0.100000,4037.646000,20.000000,0.079500,230.547148,-3827.187542,5.961397,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,5,24,gt_0.5pct,static_0.75,0.750000,,28483,28483,1.000000,25394,288.000000,57.373352,750.000000,0.825600,0.016964,0.150000,4037.646000,10.000000,0.079500,230.547148,-3817.231887,6.846228,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,5,24,gt_0.5pct,dynamic,0.574962,0.574962,28483,28483,1.000000,25394,288.000000,57.373352,574.962352,0.825600,0.013005,0.114992,4037.646000,17.001506,0.079500,230.547148,-3824.202345,6.201737,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,5,24,gt_1pct,static_0.5,0.500000,,28483,28483,1.000000,19884,288.000000,829.885944,500.000000,0.825600,0.011310,0.100000,3161.556000,20.000000,0.079500,-541.965444,-3723.610135,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,5,24,gt_1pct,static_0.75,0.750000,,28483,28483,1.000000,19884,288.000000,829.885944,750.000000,0.825600,0.016964,0.150000,3161.556000,10.000000,0.079500,-541.965444,-3713.654480,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,5,24,gt_1pct,dynamic,0.574962,0.574962,28483,28483,1.000000,19884,288.000000,829.885944,574.962352,0.825600,0.013005,0.114992,3161.556000,17.001506,0.079500,-541.965444,-3720.624938,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,5,24,gt_2pct,static_0.5,0.500000,,28483,28483,1.000000,8589,288.000000,4259.662370,500.000000,0.825600,0.011310,0.100000,1365.651000,20.000000,0.079500,-3971.741870,-5357.481561,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,5,24,gt_2pct,static_0.75,0.750000,,28483,28483,1.000000,8589,288.000000,4259.662370,750.000000,0.825600,0.016964,0.150000,1365.651000,10.000000,0.079500,-3971.741870,-5347.525906,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,5,24,gt_2pct,dynamic,0.574962,0.574962,28483,28483,1.000000,8589,288.000000,4259.662370,574.962352,0.825600,0.013005,0.114992,1365.651000,17.001506,0.079500,-3971.741870,-5354.496364,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,10,24,none,static_0.5,0.500000,,28483,28483,1.000000,0,148.800000,11423.983574,500.000000,0.825600,0.011310,0.100000,0.000000,20.000000,0.079500,-11275.263074,-11295.351764,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,10,24,none,static_0.75,0.750000,,28483,28483,1.000000,0,148.800000,11423.983574,750.000000,0.825600,0.016964,0.150000,0.000000,10.000000,0.079500,-11275.263074,-11285.396110,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,10,24,none,dynamic,0.574962,0.574962,28483,28483,1.000000,0,148.800000,11423.983574,574.962352,0.825600,0.013005,0.114992,0.000000,17.001506,0.079500,-11275.263074,-11292.366567,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,10,24,hourly,static_0.5,0.500000,,28483,28483,1.000000,23,148.800000,473.271944,500.000000,0.825600,0.011310,0.100000,3.657000,20.000000,0.079500,-324.551444,-348.297135,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,10,24,hourly,static_0.75,0.750000,,28483,28483,1.000000,23,148.800000,473.271944,750.000000,0.825600,0.016964,0.150000,3.657000,10.000000,0.079500,-324.551444,-338.341480,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,10,24,hourly,dynamic,0.574962,0.574962,28483,28483,1.000000,23,148.800000,473.271944,574.962352,0.825600,0.013005,0.114992,3.657000,17.001506,0.079500,-324.551444,-345.311938,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,10,24,gt_0.5pct,static_0.5,0.500000,,28483,28483,1.000000,25394,148.800000,57.373352,500.000000,0.825600,0.011310,0.100000,4037.646000,20.000000,0.079500,91.347148,-3966.387542,2.363259,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,10,24,gt_0.5pct,static_0.75,0.750000,,28483,28483,1.000000,25394,148.800000,57.373352,750.000000,0.825600,0.016964,0.150000,4037.646000,10.000000,0.079500,91.347148,-3956.431887,2.714030,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,10,24,gt_0.5pct,dynamic,0.574962,0.574962,28483,28483,1.000000,25394,148.800000,57.373352,574.962352,0.825600,0.013005,0.114992,4037.646000,17.001506,0.079500,91.347148,-3963.402345,2.458536,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,10,24,gt_1pct,static_0.5,0.500000,,28483,28483,1.000000,19884,148.800000,829.885944,500.000000,0.825600,0.011310,0.100000,3161.556000,20.000000,0.079500,-681.165444,-3862.810135,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,10,24,gt_1pct,static_0.75,0.750000,,28483,28483,1.000000,19884,148.800000,829.885944,750.000000,0.825600,0.016964,0.150000,3161.556000,10.000000,0.079500,-681.165444,-3852.854480,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,10,24,gt_1pct,dynamic,0.574962,0.574962,28483,28483,1.000000,19884,148.800000,829.885944,574.962352,0.825600,0.013005,0.114992,3161.556000,17.001506,0.079500,-681.165444,-3859.824938,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,10,24,gt_2pct,static_0.5,0.500000,,28483,28483,1.000000,8589,148.800000,4259.662370,500.000000,0.825600,0.011310,0.100000,1365.651000,20.000000,0.079500,-4110.941870,-5496.681561,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,10,24,gt_2pct,static_0.75,0.750000,,28483,28483,1.000000,8589,148.800000,4259.662370,750.000000,0.825600,0.016964,0.150000,1365.651000,10.000000,0.079500,-4110.941870,-5486.725906,0.000000,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,10,24,gt_2pct,dynamic,0.574962,0.574962,28483,28483,1.000000,8589,148.800000,4259.662370,574.962352,0.825600,0.013005,0.114992,1365.651000,17.001506,0.079500,-4110.941870,-5493.696364,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,24,none,static_0.5,0.500000,,80378,74630,0.928488,0,20.055339,7341.686551,125.000000,0.825600,0.002827,0.025000,0.000000,5.000000,0.079500,-7321.710712,-7326.732885,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,24,none,static_0.75,0.750000,,80378,74630,0.928488,0,20.055339,7341.686551,187.500000,0.825600,0.004241,0.037500,0.000000,2.500000,0.079500,-7321.710712,-7324.243971,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,24,none,dynamic,0.571973,0.571973,80378,74630,0.928488,0,20.055339,7341.686551,142.993238,0.825600,0.003234,0.028599,0.000000,4.280270,0.079500,-7321.710712,-7326.016347,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,24,hourly,static_0.5,0.500000,,80378,74963,0.932631,23,20.144826,298.730597,125.000000,0.825600,0.002827,0.025000,3.657000,5.000000,0.079500,-278.665272,-287.344444,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,24,hourly,static_0.75,0.750000,,80378,74963,0.932631,23,20.144826,298.730597,187.500000,0.825600,0.004241,0.037500,3.657000,2.500000,0.079500,-278.665272,-284.855530,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,24,hourly,dynamic,0.571973,0.571973,80378,74963,0.932631,23,20.144826,298.730597,142.993238,0.825600,0.003234,0.028599,3.657000,4.280270,0.079500,-278.665272,-286.627906,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,24,gt_0.5pct,static_0.5,0.500000,,80378,80378,1.000000,76944,21.600000,8.118644,125.000000,0.825600,0.002827,0.025000,12234.096000,5.000000,0.079500,13.401856,-12225.716316,2.055297,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,24,gt_0.5pct,static_0.75,0.750000,,80378,80378,1.000000,76944,21.600000,8.118644,187.500000,0.825600,0.004241,0.037500,12234.096000,2.500000,0.079500,13.401856,-12223.227402,2.539186,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,24,gt_0.5pct,dynamic,0.571973,0.571973,80378,80378,1.000000,76944,21.600000,8.118644,142.993238,0.825600,0.003234,0.028599,12234.096000,4.280270,0.079500,13.401856,-12224.999778,2.174603,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,24,gt_1pct,static_0.5,0.500000,,80378,80378,1.000000,59946,21.600000,443.663852,125.000000,0.825600,0.002827,0.025000,9531.414000,5.000000,0.079500,-422.143352,-9958.579524,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,24,gt_1pct,static_0.75,0.750000,,80378,80378,1.000000,59946,21.600000,443.663852,187.500000,0.825600,0.004241,0.037500,9531.414000,2.500000,0.079500,-422.143352,-9956.090611,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,24,gt_1pct,dynamic,0.571973,0.571973,80378,80378,1.000000,59946,21.600000,443.663852,142.993238,0.825600,0.003234,0.028599,9531.414000,4.280270,0.079500,-422.143352,-9957.862987,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,24,gt_2pct,static_0.5,0.500000,,80378,80376,0.999975,23420,21.599463,3657.844981,125.000000,0.825600,0.002827,0.025000,3723.780000,5.000000,0.079500,-3636.325019,-7365.127192,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,24,gt_2pct,static_0.75,0.750000,,80378,80376,0.999975,23420,21.599463,3657.844981,187.500000,0.825600,0.004241,0.037500,3723.780000,2.500000,0.079500,-3636.325019,-7362.638278,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,24,gt_2pct,dynamic,0.571973,0.571973,80378,80376,0.999975,23420,21.599463,3657.844981,142.993238,0.825600,0.003234,0.028599,3723.780000,4.280270,0.079500,-3636.325019,-7364.410654,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,none,static_0.5,0.500000,,80378,80378,1.000000,0,14.400000,8017.261245,125.000000,0.825600,0.002827,0.025000,0.000000,5.000000,0.079500,-8002.940745,-8007.962918,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,none,static_0.75,0.750000,,80378,80378,1.000000,0,14.400000,8017.261245,187.500000,0.825600,0.004241,0.037500,0.000000,2.500000,0.079500,-8002.940745,-8005.474004,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,none,dynamic,0.571973,0.571973,80378,80378,1.000000,0,14.400000,8017.261245,142.993238,0.825600,0.003234,0.028599,0.000000,4.280270,0.079500,-8002.940745,-8007.246380,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,hourly,static_0.5,0.500000,,80378,80378,1.000000,23,14.400000,323.413542,125.000000,0.825600,0.002827,0.025000,3.657000,5.000000,0.079500,-309.093042,-317.772214,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,hourly,static_0.75,0.750000,,80378,80378,1.000000,23,14.400000,323.413542,187.500000,0.825600,0.004241,0.037500,3.657000,2.500000,0.079500,-309.093042,-315.283301,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,hourly,dynamic,0.571973,0.571973,80378,80378,1.000000,23,14.400000,323.413542,142.993238,0.825600,0.003234,0.028599,3.657000,4.280270,0.079500,-309.093042,-317.055676,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,gt_0.5pct,static_0.5,0.500000,,80378,80378,1.000000,76944,14.400000,8.118644,125.000000,0.825600,0.002827,0.025000,12234.096000,5.000000,0.079500,6.201856,-12232.916316,0.957623,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,gt_0.5pct,static_0.75,0.750000,,80378,80378,1.000000,76944,14.400000,8.118644,187.500000,0.825600,0.004241,0.037500,12234.096000,2.500000,0.079500,6.201856,-12230.427402,1.183081,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,gt_0.5pct,dynamic,0.571973,0.571973,80378,80378,1.000000,76944,14.400000,8.118644,142.993238,0.825600,0.003234,0.028599,12234.096000,4.280270,0.079500,6.201856,-12232.199778,1.013211,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,gt_1pct,static_0.5,0.500000,,80378,80378,1.000000,59946,14.400000,443.663852,125.000000,0.825600,0.002827,0.025000,9531.414000,5.000000,0.079500,-429.343352,-9965.779524,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,gt_1pct,static_0.75,0.750000,,80378,80378,1.000000,59946,14.400000,443.663852,187.500000,0.825600,0.004241,0.037500,9531.414000,2.500000,0.079500,-429.343352,-9963.290611,0.000000,NO_GO
