variant_name,window,horizon,proof_unit_type,sample_count,hold_median,hold_p10,hold_p5,hold_p1,retained_sample_count,retained_median,retained_p10,retained_p5,retained_p1,opportunity_retention_rate,false_quarantine_rate,missed_profit_rate,loss_avoidance_rate,tail_improvement_p10,tail_improvement_p5,tail_improvement_p1,fee_proxy_vs_exit_cost,worst_pool_contribution,worst_regime_contribution,verdict
baseline_hold_all,recent_48h,1h,intent_window,364,0.151382306970207,0.0118307553331078,0.00509184804327845,0.00117179086952035,364,0.151382306970207,0.0118307553331078,0.00509184804327845,0.00117179086952035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,WEAK
baseline_hold_all,recent_48h,1h,pool_window,384,0.02092396091031655,-0.395801326946268,-0.775860418786754,-1.45340688818238,384,0.02092396091031655,-0.395801326946268,-0.775860418786754,-1.45340688818238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.38213896306432626,0.42003728818789876,WEAK
baseline_hold_all,recent_48h,2h,intent_window,364,0.15281367757103798,0.0125555130939432,0.00551600313779943,0.00117179086952035,364,0.15281367757103798,0.0125555130939432,0.00551600313779943,0.00117179086952035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,WEAK
baseline_hold_all,recent_48h,2h,pool_window,384,0.042652424166541844,-0.648375501525092,-0.864863363897764,-1.75913868220465,384,0.042652424166541844,-0.648375501525092,-0.864863363897764,-1.75913868220465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.29111438907633297,0.36450027130463075,WEAK
baseline_hold_all,recent_48h,30m,intent_window,364,0.141760266557813,0.0115717418206174,0.00509184804327845,0.00117179086952035,364,0.141760266557813,0.0115717418206174,0.00509184804327845,0.00117179086952035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,WEAK
baseline_hold_all,recent_48h,30m,pool_window,384,0.01091469801845565,-0.0207494221530784,-0.494970219689852,-1.37850382247383,384,0.01091469801845565,-0.0207494221530784,-0.494970219689852,-1.37850382247383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4435873102031844,0.4763877578758987,WEAK
baseline_hold_all,recent_72h,15m,intent_window,374,0.2367057516909655,0.00965878076316073,-0.000193278446346312,-0.0110049151096945,374,0.2367057516909655,0.00965878076316073,-0.000193278446346312,-0.0110049151096945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,WEAK
baseline_hold_all,recent_72h,15m,pool_window,384,0.0035163427499514,-0.0756753163372644,-0.985759106615996,-11.1884097801967,384,0.0035163427499514,-0.0756753163372644,-0.985759106615996,-11.1884097801967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7953677796950872,0.8145073849294189,WEAK
baseline_hold_all,recent_72h,1h,intent_window,374,0.218102570783054,0.011548787510165,0.00184372335502303,-0.0105757179672992,374,0.218102570783054,0.011548787510165,0.00184372335502303,-0.0105757179672992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,WEAK
baseline_hold_all,recent_72h,1h,pool_window,384,0.008773894351137769,-0.36456482387396,-2.44506947025506,-11.1500794635119,384,0.008773894351137769,-0.36456482387396,-2.44506947025506,-11.1500794635119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7717549785242702,0.7922838085529952,WEAK
baseline_hold_all,recent_72h,2h,intent_window,374,0.202787549268379,0.012974191156701,0.00546605255784982,-0.0110049151096945,374,0.202787549268379,0.012974191156701,0.00546605255784982,-0.0110049151096945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,WEAK
baseline_hold_all,recent_72h,2h,pool_window,384,0.018834307179308098,-0.564794633898852,-2.7790014233184,-11.2625424398271,384,0.018834307179308098,-0.564794633898852,-2.7790014233184,-11.2625424398271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7617556758296823,0.7828623802060818,WEAK
baseline_hold_all,recent_72h,30m,intent_window,374,0.230587625589931,0.0111621645290398,0.000604738550038064,-0.0110049151096945,374,0.230587625589931,0.0111621645290398,0.000604738550038064,-0.0110049151096945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,WEAK
baseline_hold_all,recent_72h,30m,pool_window,384,0.004846552636658235,-0.258671591822368,-1.29898534176133,-11.1804485622206,384,0.004846552636658235,-0.258671591822368,-1.29898534176133,-11.1804485622206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8202344414224522,0.836802552703231,WEAK
baseline_hold_all,recent_7d,15m,intent_window,1389,0.137125115658807,0.000487828406008362,-0.00146609036784184,-0.0252033940628991,1389,0.137125115658807,0.000487828406008362,-0.00146609036784184,-0.0252033940628991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.468050887464162,0.46800541324770756,WEAK
baseline_hold_all,recent_7d,15m,pool_window,1855,0.00504613331546306,-0.0143228102330093,-0.418175796712167,-2.52085854620216,1855,0.00504613331546306,-0.0143228102330093,-0.418175796712167,-2.52085854620216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.41576860593562676,0.4090538055891104,WEAK
baseline_hold_all,recent_7d,1h,intent_window,1386,0.1429672031969815,0.000462047055194148,-0.00199951483142513,-2.46390070027672,1386,0.1429672031969815,0.000462047055194148,-0.00199951483142513,-2.46390070027672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.36394261951726714,0.6237512584314875,WEAK
baseline_hold_all,recent_7d,1h,pool_window,1852,0.014760530983852299,-0.27594117953061,-1.07536910652986,-4.39641981784718,1852,0.014760530983852299,-0.27594117953061,-1.07536910652986,-4.39641981784718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4813237583540549,0.38866222261695893,WEAK
baseline_hold_all,recent_7d,2h,intent_window,1382,0.151925272579439,0.000451514676271358,-0.00249723546797043,-2.50634232524568,1382,0.151925272579439,0.000451514676271358,-0.00249723546797043,-2.50634232524568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5170392854651327,0.5912648655826865,WEAK
baseline_hold_all,recent_7d,2h,pool_window,1845,0.0224427352180899,-0.627554591031942,-1.3662139976873,-4.71815592772652,1845,0.0224427352180899,-0.627554591031942,-1.3662139976873,-4.71815592772652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.44543329618413935,0.34642938479373936,WEAK
baseline_hold_all,recent_7d,30m,intent_window,1388,0.1393898899593805,0.000487828406008362,-0.00199951483142513,-0.0252033940628991,1388,0.1393898899593805,0.000487828406008362,-0.00199951483142513,-0.0252033940628991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.41969695731461776,0.47349273593507507,WEAK
baseline_hold_all,recent_7d,30m,pool_window,1854,0.00891788669897197,-0.0943476284307032,-0.721593014627863,-3.25955911588557,1854,0.00891788669897197,-0.0943476284307032,-0.721593014627863,-3.25955911588557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.410913443566089,0.3772356296722456,WEAK
hybrid_regime_plus_signal,recent_24h,15m,intent_window,348,0.188166225454688,0.00834117483994135,0.00320941027122501,0.000409333482210172,348,0.10213242145904344,0.0,0.0,0.0,0.6109510086455331,0.3835227272727273,0.174919679529439,1.0,-0.00834117483994135,-0.00320941027122501,-0.000409333482210172,,,,WEAK
hybrid_regime_plus_signal,recent_24h,15m,pool_window,344,0.0045591038823763,-0.00286126082657879,-0.0186845758514543,-0.600864409020093,344,0.0004293826937168105,-0.000224451972550144,-0.00995775460817054,-0.571223291838093,0.5805369127516778,0.35511363636363635,0.011928842620835841,0.2391304347826087,0.0026368088540286456,0.008726821243283762,0.02964111718200002,,0.8658264615639232,0.9973054868816787,PROMISING
hybrid_regime_plus_signal,recent_24h,1h,intent_window,336,0.188166225454688,0.00834286486738733,0.00423432689474623,0.000549973242769397,336,0.08793215466770335,0.0,0.0,0.0,0.6059701492537314,0.375,0.1597033074111576,1.0,-0.00834286486738733,-0.00423432689474623,-0.000549973242769397,,,,WEAK
hybrid_regime_plus_signal,recent_24h,1h,pool_window,332,0.01754772019043025,-0.0415319265239956,-0.204437906272458,-2.65647128968593,332,0.0,-0.0112555387542487,-0.203112790180034,-0.589130658392233,0.5846153846153846,0.3068181818181818,0.029764336269714788,0.3472222222222222,0.0302763877697469,0.0013251160924240002,2.067340631293697,,0.8055068190503738,0.997930978858487,PROMISING
hybrid_regime_plus_signal,recent_24h,2h,intent_window,320,0.189434367883518,0.00770865613682759,0.00402238930574583,0.000549973242769397,320,0.07001046599100391,0.0,0.0,0.0,0.5987460815047022,0.36363636363636365,0.13554528601441224,1.0,-0.00770865613682759,-0.00402238930574583,-0.000549973242769397,,,,WEAK
hybrid_regime_plus_signal,recent_24h,2h,pool_window,316,0.0164358312544223,-0.184230833029789,-0.557454300847024,-2.63606842930328,316,0.0,-0.0271533794697265,-0.185880383260807,-0.577172433907313,0.6043478260869565,0.2585227272727273,0.037138389158633635,0.4418604651162791,0.15707745356006247,0.37157391758621694,2.058895995395967,,0.6939568824170991,1.0,PROMISING
hybrid_regime_plus_signal,recent_24h,30m,intent_window,344,0.188166225454688,0.00770865613682759,0.00402238930574583,0.000549973242769397,344,0.0968310912828827,0.0,0.0,0.0,0.60932944606414,0.3806818181818182,0.17014975181093595,1.0,-0.00770865613682759,-0.00402238930574583,-0.000549973242769397,,,,WEAK
hybrid_regime_plus_signal,recent_24h,30m,pool_window,340,0.009134902795592474,-0.0141588182316165,-0.107298777115507,-2.62224011178802,340,0.0,-0.00354464065623219,-0.0237631126642326,-0.593676188196975,0.5830388692579506,0.3352272727272727,0.024099977062419946,0.2982456140350877,0.01061417757538431,0.0835356644512744,2.0285639235910446,,0.8578329784737767,0.9959105001497696,PROMISING
hybrid_regime_plus_signal,recent_48h,15m,intent_window,364,0.13650668934458549,0.0115717418206174,0.00490462532140157,0.000688838725477581,364,0.0,0.0,0.0,0.0,0.3746556473829201,0.6236263736263736,0.3675064463310869,1.0,-0.0115717418206174,-0.00490462532140157,-0.000688838725477581,,,,BAD
hybrid_regime_plus_signal,recent_48h,15m,pool_window,384,0.00548292493215453,-0.000734622366618248,-0.329364812689276,-1.12004626284609,384,0.0,0.0,0.0,-0.497169874651437,0.41642228739002934,0.5182291666666666,0.0550483334740616,0.6046511627906976,0.000734622366618248,0.329364812689276,0.6228763881946531,,0.5625385995254989,0.9553289371983136,PROMISING
hybrid_regime_plus_signal,recent_48h,1h,intent_window,364,0.151382306970207,0.0118307553331078,0.00509184804327845,0.00117179086952035,364,0.0,0.0,0.0,0.0,0.3333333333333333,0.6648351648351648,0.3950931480802655,1.0,-0.0118307553331078,-0.00509184804327845,-0.00117179086952035,,,,BAD
hybrid_regime_plus_signal,recent_48h,1h,pool_window,384,0.02092396091031655,-0.395801326946268,-0.775860418786754,-1.45340688818238,384,0.0,0.0,-0.202455308633369,-0.782351226497725,0.36774193548387096,0.5104166666666666,0.12648416981090635,0.581081081081081,0.395801326946268,0.573405110153385,0.671055661684655,,0.7436070420203733,0.9795937149007058,PROMISING
hybrid_regime_plus_signal,recent_48h,2h,intent_window,364,0.15281367757103798,0.0125555130939432,0.00551600313779943,0.00117179086952035,364,0.0,0.0,0.0,0.0,0.29476584022038566,0.7032967032967034,0.43356049128788327,1.0,-0.0125555130939432,-0.00551600313779943,-0.00117179086952035,,,,BAD
hybrid_regime_plus_signal,recent_48h,2h,pool_window,384,0.042652424166541844,-0.648375501525092,-0.864863363897764,-1.75913868220465,384,0.0,0.0,-0.362740434244023,-0.783588087075274,0.36824324324324326,0.4869791666666667,0.18739680667386172,0.7386363636363636,0.648375501525092,0.502122929653741,0.9755505951293759,,0.847700675549007,1.0,PROMISING
hybrid_regime_plus_signal,recent_48h,30m,intent_window,364,0.141760266557813,0.0115717418206174,0.00509184804327845,0.00117179086952035,364,0.0,0.0,0.0,0.0,0.3581267217630854,0.6401098901098901,0.3765814927222256,1.0,-0.0115717418206174,-0.00509184804327845,-0.00117179086952035,,,,BAD
hybrid_regime_plus_signal,recent_48h,30m,pool_window,384,0.01091469801845565,-0.0207494221530784,-0.494970219689852,-1.37850382247383,384,0.0,0.0,0.0,-0.479382151532864,0.3958333333333333,0.5286458333333334,0.0736687948249328,0.6041666666666666,0.0207494221530784,0.494970219689852,0.899121670940966,,0.7001396703041591,0.9578048673342866,PROMISING
hybrid_regime_plus_signal,recent_72h,15m,intent_window,374,0.2367057516909655,0.00965878076316073,-0.000193278446346312,-0.0110049151096945,374,0.0,0.0,0.0,0.0,0.327683615819209,0.6363636363636364,1.1190516978337683,1.0,-0.00965878076316073,0.000193278446346312,0.0110049151096945,,,,WEAK
hybrid_regime_plus_signal,recent_72h,15m,pool_window,384,0.0035163427499514,-0.0756753163372644,-0.985759106615996,-11.1884097801967,384,0.0,0.0,-0.0282875820586074,-0.233650240646331,0.31958762886597936,0.515625,0.46724727422803836,0.6236559139784946,0.0756753163372644,0.9574715245573886,10.95475953955037,,0.8133774180636824,0.9548884605778397,PROMISING
hybrid_regime_plus_signal,recent_72h,1h,intent_window,374,0.218102570783054,0.011548787510165,0.00184372335502303,-0.0105757179672992,374,0.0,0.0,0.0,0.0,0.31843575418994413,0.6524064171122995,1.0679547351769514,1.0,-0.011548787510165,-0.00184372335502303,0.0105757179672992,,,,BAD
hybrid_regime_plus_signal,recent_72h,1h,pool_window,384,0.008773894351137769,-0.36456482387396,-2.44506947025506,-11.1500794635119,384,0.0,-0.0119155192174453,-0.0932039897368117,-0.55215083087485,0.3233082706766917,0.46875,0.41283105966997075,0.652542372881356,0.3526493046565147,2.3518654805182484,10.59792863263705,,0.9241182630815689,0.982346825496811,PROMISING
hybrid_regime_plus_signal,recent_72h,2h,intent_window,374,0.202787549268379,0.012974191156701,0.00546605255784982,-0.0110049151096945,374,0.0,0.0,0.0,0.0,0.30303030303030304,0.6764705882352942,1.0395898709068923,1.0,-0.012974191156701,-0.00546605255784982,0.0110049151096945,,,,BAD
hybrid_regime_plus_signal,recent_72h,2h,pool_window,384,0.018834307179308098,-0.564794633898852,-2.7790014233184,-11.2625424398271,384,0.0,0.0,-0.142038967369084,-2.75789005978613,0.3282442748091603,0.4583333333333333,0.6212955614768284,0.7049180327868853,0.564794633898852,2.636962455949316,8.504652380040971,,0.9737071507681342,0.9906785903338785,PROMISING
hybrid_regime_plus_signal,recent_72h,30m,intent_window,374,0.230587625589931,0.0111621645290398,0.000604738550038064,-0.0110049151096945,374,0.0,0.0,0.0,0.0,0.32303370786516855,0.6443850267379679,1.1000449633105005,1.0,-0.0111621645290398,-0.000604738550038064,0.0110049151096945,,,,BAD
hybrid_regime_plus_signal,recent_72h,30m,pool_window,384,0.004846552636658235,-0.258671591822368,-1.29898534176133,-11.1804485622206,384,0.0,-0.00464239620112837,-0.0900096130760243,-0.443315810293216,0.31868131868131866,0.484375,0.4867560364216994,0.6396396396396397,0.2540291956212396,1.2089757286853056,10.737132751927383,,0.8222756786164516,0.9725257912675503,PROMISING
hybrid_regime_plus_signal,recent_7d,15m,intent_window,1389,0.137125115658807,0.000487828406008362,-0.00146609036784184,-0.0252033940628991,1389,0.0,0.0,0.0,0.0,0.468133535660091,0.50431654676259,0.645274533521076,1.0,-0.000487828406008362,0.00146609036784184,0.0252033940628991,,,,WEAK
hybrid_regime_plus_signal,recent_7d,15m,pool_window,1855,0.00504613331546306,-0.0143228102330093,-0.418175796712167,-2.52085854620216,1855,0.0,0.0,-0.000141380698241963,-0.518156101035336,0.32787958115183247,0.5521505376344086,0.09519934293628557,0.6697247706422018,0.0143228102330093,0.418034416013925,2.002702445166824,,0.644658437238711,0.9122495390521652,PROMISING
hybrid_regime_plus_signal,recent_7d,1h,intent_window,1386,0.1429672031969815,0.000462047055194148,-0.00199951483142513,-2.46390070027672,1386,0.0,0.0,0.0,0.0,0.45884146341463417,0.5107913669064749,0.6440151661204564,1.0,-0.000462047055194148,0.00199951483142513,2.46390070027672,,,,WEAK
hybrid_regime_plus_signal,recent_7d,1h,pool_window,1852,0.014760530983852299,-0.27594117953061,-1.07536910652986,-4.39641981784718,1852,0.0,0.0,-0.00731654153841563,-0.874356885452702,0.3258897418004187,0.5193548387096775,0.17405773462888963,0.6945107398568019,0.27594117953061,1.0680525649914445,3.522062932394478,,0.5420323038737568,0.8226034495363506,PROMISING
hybrid_regime_plus_signal,recent_7d,2h,intent_window,1382,0.151925272579439,0.000451514676271358,-0.00249723546797043,-2.50634232524568,1382,0.0,0.0,0.0,0.0,0.45134099616858236,0.5151079136690647,0.6381229375573442,1.0,-0.000451514676271358,0.00249723546797043,2.50634232524568,,,,WEAK
hybrid_regime_plus_signal,recent_7d,2h,pool_window,1845,0.0224427352180899,-0.627554591031942,-1.3662139976873,-4.71815592772652,1845,0.0,0.0,-0.0134864376120833,-1.09753808567914,0.3215077605321508,0.4935483870967742,0.22446578346136786,0.7032520325203252,0.627554591031942,1.3527275600752167,3.62061784204738,,0.4762442344455918,0.7193665360230918,PROMISING
hybrid_regime_plus_signal,recent_7d,30m,intent_window,1388,0.1393898899593805,0.000487828406008362,-0.00199951483142513,-0.0252033940628991,1388,0.0,0.0,0.0,0.0,0.46539923954372625,0.5057553956834533,0.6433938422617801,1.0,-0.000487828406008362,0.00199951483142513,0.0252033940628991,,,,WEAK
hybrid_regime_plus_signal,recent_7d,30m,pool_window,1854,0.00891788669897197,-0.0943476284307032,-0.721593014627863,-3.25955911588557,1854,0.0,0.0,-0.00293150772683899,-0.56318468152182,0.3253012048192771,0.5419354838709678,0.12223600451603024,0.675,0.0943476284307032,0.7186615069010239,2.69637443436375,,0.489935946417749,0.8618524362211666,PROMISING
hybrid_regime_plus_signal_plus_fee,recent_24h,15m,intent_window,348,0.188166225454688,0.00834117483994135,0.00320941027122501,0.000409333482210172,348,0.0,0.0,0.0,0.0,0.0,0.9857954545454546,0.44852924093131313,1.0,-0.00834117483994135,-0.00320941027122501,-0.000409333482210172,,,,WEAK
hybrid_regime_plus_signal_plus_fee,recent_24h,15m,pool_window,344,0.0045591038823763,-0.00286126082657879,-0.0186845758514543,-0.600864409020093,344,0.0,0.0,0.0,0.0,0.0,0.8465909090909091,0.02772557972788461,1.0,0.00286126082657879,0.0186845758514543,0.600864409020093,,,,PROMISING
hybrid_regime_plus_signal_plus_fee,recent_24h,1h,intent_window,336,0.188166225454688,0.00834286486738733,0.00423432689474623,0.000549973242769397,336,0.0,0.0,0.0,0.0,0.0,0.9517045454545454,0.4309435188769618,1.0,-0.00834286486738733,-0.00423432689474623,-0.000549973242769397,,,,WEAK
hybrid_regime_plus_signal_plus_fee,recent_24h,1h,pool_window,332,0.01754772019043025,-0.0415319265239956,-0.204437906272458,-2.65647128968593,332,0.0,0.0,0.0,0.0,0.0,0.7386363636363636,0.06681070335761306,1.0,0.0415319265239956,0.204437906272458,2.65647128968593,,,,PROMISING
hybrid_regime_plus_signal_plus_fee,recent_24h,2h,intent_window,320,0.189434367883518,0.00770865613682759,0.00402238930574583,0.000549973242769397,320,0.0,0.0,0.0,0.0,0.0,0.90625,0.4064127313464801,1.0,-0.00770865613682759,-0.00402238930574583,-0.000549973242769397,,,,WEAK
hybrid_regime_plus_signal_plus_fee,recent_24h,2h,pool_window,316,0.0164358312544223,-0.184230833029789,-0.557454300847024,-2.63606842930328,316,0.0,0.0,0.0,0.0,0.0,0.6534090909090909,0.08959372825975706,1.0,0.184230833029789,0.557454300847024,2.63606842930328,,,,PROMISING
hybrid_regime_plus_signal_plus_fee,recent_24h,30m,intent_window,344,0.188166225454688,0.00770865613682759,0.00402238930574583,0.000549973242769397,344,0.0,0.0,0.0,0.0,0.0,0.9744318181818182,0.4429927733312843,1.0,-0.00770865613682759,-0.00402238930574583,-0.000549973242769397,,,,WEAK
hybrid_regime_plus_signal_plus_fee,recent_24h,30m,pool_window,340,0.009134902795592474,-0.0141588182316165,-0.107298777115507,-2.62224011178802,340,0.0,0.0,0.0,0.0,0.0,0.8039772727272727,0.04941405755540504,1.0,0.0141588182316165,0.107298777115507,2.62224011178802,,,,PROMISING
hybrid_regime_plus_signal_plus_fee,recent_48h,15m,intent_window,364,0.13650668934458549,0.0115717418206174,0.00490462532140157,0.000688838725477581,364,0.0,0.0,0.0,0.0,0.0,0.9972527472527473,0.48177123846220055,1.0,-0.0115717418206174,-0.00490462532140157,-0.000688838725477581,,,,BAD
hybrid_regime_plus_signal_plus_fee,recent_48h,15m,pool_window,384,0.00548292493215453,-0.000734622366618248,-0.329364812689276,-1.12004626284609,384,0.0,0.0,0.0,0.0,0.0,0.8880208333333334,0.06679568593525324,1.0,0.000734622366618248,0.329364812689276,1.12004626284609,,,,PROMISING
hybrid_regime_plus_signal_plus_fee,recent_48h,1h,intent_window,364,0.151382306970207,0.0118307553331078,0.00509184804327845,0.00117179086952035,364,0.0,0.0,0.0,0.0,0.0,0.9972527472527473,0.5058779730767609,1.0,-0.0118307553331078,-0.00509184804327845,-0.00117179086952035,,,,BAD
hybrid_regime_plus_signal_plus_fee,recent_48h,1h,pool_window,384,0.02092396091031655,-0.395801326946268,-0.775860418786754,-1.45340688818238,384,0.0,0.0,0.0,0.0,0.0,0.8072916666666666,0.17254441254031772,1.0,0.395801326946268,0.775860418786754,1.45340688818238,,,,PROMISING
hybrid_regime_plus_signal_plus_fee,recent_48h,2h,intent_window,364,0.15281367757103798,0.0125555130939432,0.00551600313779943,0.00117179086952035,364,0.0,0.0,0.0,0.0,0.0,0.9972527472527473,0.5288176957518594,1.0,-0.0125555130939432,-0.00551600313779943,-0.00117179086952035,,,,BAD
hybrid_regime_plus_signal_plus_fee,recent_48h,2h,pool_window,384,0.042652424166541844,-0.648375501525092,-0.864863363897764,-1.75913868220465,384,0.0,0.0,0.0,0.0,0.0,0.7708333333333334,0.2542626173764554,1.0,0.648375501525092,0.864863363897764,1.75913868220465,,,,PROMISING
hybrid_regime_plus_signal_plus_fee,recent_48h,30m,intent_window,364,0.141760266557813,0.0115717418206174,0.00509184804327845,0.00117179086952035,364,0.0,0.0,0.0,0.0,0.0,0.9972527472527473,0.489755207809118,1.0,-0.0115717418206174,-0.00509184804327845,-0.00117179086952035,,,,BAD
hybrid_regime_plus_signal_plus_fee,recent_48h,30m,pool_window,384,0.01091469801845565,-0.0207494221530784,-0.494970219689852,-1.37850382247383,384,0.0,0.0,0.0,0.0,0.0,0.875,0.09775161541991113,1.0,0.0207494221530784,0.494970219689852,1.37850382247383,,,,PROMISING
hybrid_regime_plus_signal_plus_fee,recent_72h,15m,intent_window,374,0.2367057516909655,0.00965878076316073,-0.000193278446346312,-0.0110049151096945,374,0.0,0.0,0.0,0.0,0.0,0.946524064171123,1.4056083346065167,1.0,-0.00965878076316073,0.000193278446346312,0.0110049151096945,,,,WEAK
hybrid_regime_plus_signal_plus_fee,recent_72h,15m,pool_window,384,0.0035163427499514,-0.0756753163372644,-0.985759106615996,-11.1884097801967,384,0.0,0.0,0.0,0.0,0.0,0.7578125,0.4887263422402244,1.0,0.0756753163372644,0.985759106615996,11.1884097801967,,,,PROMISING
hybrid_regime_plus_signal_plus_fee,recent_72h,1h,intent_window,374,0.218102570783054,0.011548787510165,0.00184372335502303,-0.0105757179672992,374,0.0,0.0,0.0,0.0,0.0,0.9572192513368984,1.3475901499575678,1.0,-0.011548787510165,-0.00184372335502303,0.0105757179672992,,,,BAD
hybrid_regime_plus_signal_plus_fee,recent_72h,1h,pool_window,384,0.008773894351137769,-0.36456482387396,-2.44506947025506,-11.1500794635119,384,0.0,0.0,0.0,0.0,0.0,0.6927083333333334,0.4921453703776975,1.0,0.36456482387396,2.44506947025506,11.1500794635119,,,,PROMISING
hybrid_regime_plus_signal_plus_fee,recent_72h,2h,intent_window,374,0.202787549268379,0.012974191156701,0.00546605255784982,-0.0110049151096945,374,0.0,0.0,0.0,0.0,0.0,0.9705882352941176,1.278069524288149,1.0,-0.012974191156701,-0.00546605255784982,0.0110049151096945,,,,BAD
hybrid_regime_plus_signal_plus_fee,recent_72h,2h,pool_window,384,0.018834307179308098,-0.564794633898852,-2.7790014233184,-11.2625424398271,384,0.0,0.0,0.0,0.0,0.0,0.6822916666666666,0.6807342439011577,1.0,0.564794633898852,2.7790014233184,11.2625424398271,,,,PROMISING
hybrid_regime_plus_signal_plus_fee,recent_72h,30m,intent_window,374,0.230587625589931,0.0111621645290398,0.000604738550038064,-0.0110049151096945,374,0.0,0.0,0.0,0.0,0.0,0.9518716577540107,1.3845413896333743,1.0,-0.0111621645290398,-0.000604738550038064,0.0110049151096945,,,,BAD
