pool_id,source_verdict,research_verdict,risk_score,protocol,fee_bps,estimated_fee_apr,volume_to_tvl,tvl_usd,vol24h_usd,buyers_24h,sellers_24h,buy_count_24h,sell_count_24h,volume_cv_5m,median_abs_price_move_5m,top10_holder_pct,market_quality_missing,flags,token0,token1
0x7cb770d0513c30e0cb45e4899e4a2cbeed6f9830,canary_allowed,MICRO_CANDIDATE,0,pancakeswap-v3-base,5,0.8397339335463075,4.60128182765098,263618.9936,1212985.28467532,1915,1794,15945,8445,0,0,0,no,,0x0B3E328455C4059EEB9E3F84B5543F74E24E7E1B,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913
0xe47f7dba68a00dc1a6f11458bcdfca810e1cfebf,watch,WATCH,20,uniswap-v3-base,30,16.5704402328557805,15.1328221304619018,29361.9543,444329.231824651,0,0,0,0,0,0,0,yes,market_quality_incomplete,0xAB6363DA0C80CEF3AE105BD6241E30872355D021,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913
0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,watch,WATCH,20,uniswap-v3-base,30,3.389683567682008,3.095601431673062,964974.2994,2987175.82275035,0,0,0,0,0,0,0,yes,market_quality_incomplete,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED,0x4200000000000000000000000000000000000006
0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,watch,WATCH,20,hydrex-integral,5,1.2576049031868775,6.8909857708869936,417748.0288,2878695.72227689,0,0,0,0,0,0,0,yes,market_quality_incomplete,0x4200000000000000000000000000000000000006,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913
0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,reject,REJECT,80,aerodrome-slipstream-3,25,2.893143857223016,3.1705686106553586,1038067.8919,3291265.47378732,0,0,0,0,0,0,91.39,no,known_negative_check;high_holder_concentration,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913
0xdc5a40b5be693afb1864c558da73e7d51b70579e53689cb3a41f85e6cdd6a7f6,reject,REJECT,40,uniswap-v4-base,1,0.2761935754383295,7.5669472722827991,35680.8125,269994.826819709,0,0,0,0,0,0,0,yes,native_zero_token,0x832B55B0FA6397CA9E63B8C15DADEF3F6E44614C,0x0000000000000000000000000000000000000000
