run_id,scenario_name,fixed_cost_usd,pool_id,token_pair,virtual_notional_usd,horizon,quote_depth_confidence,fee_confidence_v2,new_gross_fee_proxy_usd,il_lvr_proxy_usd,slippage_cost_usd,exit_cost_usd,old_fixed_cost_usd,new_fixed_cost_usd,new_net_ev_proxy_usd,new_net_ev_proxy_pct,variable_edge_rate,status,primary_remaining_blocker
20260601_103248,fixed_cost_0.50,0.5,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,1000,2h,low,high,,1.838911910170727,25.878258640995497,18.63234622151676,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,15m,low,high,,1.1512049566612448,110.942523472278,79.87861690004016,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,15m,low,high,,1.1512049566612448,110.942523472278,79.87861690004016,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,15m,low,high,,1.1512049566612448,110.942523472278,79.87861690004016,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,15m,low,high,,1.1512049566612448,110.942523472278,79.87861690004016,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,15m,low,high,,1.1512049566612448,110.942523472278,79.87861690004016,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,15m,low,high,,1.1512049566612448,110.942523472278,79.87861690004016,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,30m,low,high,,1.67581859022681,110.942523472278,79.87861690004016,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,30m,low,high,,1.67581859022681,110.942523472278,79.87861690004016,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,30m,low,high,,1.67581859022681,110.942523472278,79.87861690004016,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,30m,low,high,,1.67581859022681,110.942523472278,79.87861690004016,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,30m,low,high,,1.67581859022681,110.942523472278,79.87861690004016,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,30m,low,high,,1.67581859022681,110.942523472278,79.87861690004016,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,1h,low,high,,2.465503233266407,110.942523472278,79.87861690004016,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,1h,low,high,,2.465503233266407,110.942523472278,79.87861690004016,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,1h,low,high,,2.465503233266407,110.942523472278,79.87861690004016,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,1h,low,high,,2.465503233266407,110.942523472278,79.87861690004016,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,1h,low,high,,2.465503233266407,110.942523472278,79.87861690004016,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,1h,low,high,,2.465503233266407,110.942523472278,79.87861690004016,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,2h,low,high,,3.677823820341454,110.942523472278,79.87861690004016,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,2h,low,high,,3.677823820341454,110.942523472278,79.87861690004016,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,2h,low,high,,3.677823820341454,110.942523472278,79.87861690004016,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,2h,low,high,,3.677823820341454,110.942523472278,79.87861690004016,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,2h,low,high,,3.677823820341454,110.942523472278,79.87861690004016,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,2000,2h,low,high,,3.677823820341454,110.942523472278,79.87861690004016,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,15m,high,high,,0.010280192438989514,0.006999999999999999,0.00504,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,15m,high,high,,0.010280192438989514,0.006999999999999999,0.00504,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,15m,high,high,,0.010280192438989514,0.006999999999999999,0.00504,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,15m,high,high,,0.010280192438989514,0.006999999999999999,0.00504,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,15m,high,high,,0.010280192438989514,0.006999999999999999,0.00504,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,15m,high,high,,0.010280192438989514,0.006999999999999999,0.00504,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,30m,high,high,,0.015049663141214495,0.006999999999999999,0.00504,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,30m,high,high,,0.015049663141214495,0.006999999999999999,0.00504,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,30m,high,high,,0.015049663141214495,0.006999999999999999,0.00504,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,30m,high,high,,0.015049663141214495,0.006999999999999999,0.00504,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,30m,high,high,,0.015049663141214495,0.006999999999999999,0.00504,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,30m,high,high,,0.015049663141214495,0.006999999999999999,0.00504,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,1h,high,high,,0.022305988863832373,0.006999999999999999,0.00504,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,1h,high,high,,0.022305988863832373,0.006999999999999999,0.00504,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,1h,high,high,,0.022305988863832373,0.006999999999999999,0.00504,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,1h,high,high,,0.022305988863832373,0.006999999999999999,0.00504,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,1h,high,high,,0.022305988863832373,0.006999999999999999,0.00504,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,1h,high,high,,0.022305988863832373,0.006999999999999999,0.00504,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,2h,high,high,,0.033590534254135676,0.006999999999999999,0.00504,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,2h,high,high,,0.033590534254135676,0.006999999999999999,0.00504,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,2h,high,high,,0.033590534254135676,0.006999999999999999,0.00504,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,2h,high,high,,0.033590534254135676,0.006999999999999999,0.00504,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,2h,high,high,,0.033590534254135676,0.006999999999999999,0.00504,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,20,2h,high,high,,0.033590534254135676,0.006999999999999999,0.00504,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,15m,high,high,,0.05140096219494757,0.20555831504040337,0.1480019868290904,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,15m,high,high,,0.05140096219494757,0.20555831504040337,0.1480019868290904,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,15m,high,high,,0.05140096219494757,0.20555831504040337,0.1480019868290904,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,15m,high,high,,0.05140096219494757,0.20555831504040337,0.1480019868290904,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,15m,high,high,,0.05140096219494757,0.20555831504040337,0.1480019868290904,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,15m,high,high,,0.05140096219494757,0.20555831504040337,0.1480019868290904,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,30m,high,high,,0.07524831570607247,0.20555831504040337,0.1480019868290904,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,30m,high,high,,0.07524831570607247,0.20555831504040337,0.1480019868290904,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,30m,high,high,,0.07524831570607247,0.20555831504040337,0.1480019868290904,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,30m,high,high,,0.07524831570607247,0.20555831504040337,0.1480019868290904,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,30m,high,high,,0.07524831570607247,0.20555831504040337,0.1480019868290904,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,30m,high,high,,0.07524831570607247,0.20555831504040337,0.1480019868290904,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,1h,high,high,,0.11152994431916186,0.20555831504040337,0.1480019868290904,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,1h,high,high,,0.11152994431916186,0.20555831504040337,0.1480019868290904,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,1h,high,high,,0.11152994431916186,0.20555831504040337,0.1480019868290904,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,1h,high,high,,0.11152994431916186,0.20555831504040337,0.1480019868290904,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,1h,high,high,,0.11152994431916186,0.20555831504040337,0.1480019868290904,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,1h,high,high,,0.11152994431916186,0.20555831504040337,0.1480019868290904,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,2h,high,high,,0.1679526712706784,0.20555831504040337,0.1480019868290904,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,2h,high,high,,0.1679526712706784,0.20555831504040337,0.1480019868290904,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,2h,high,high,,0.1679526712706784,0.20555831504040337,0.1480019868290904,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,2h,high,high,,0.1679526712706784,0.20555831504040337,0.1480019868290904,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,2h,high,high,,0.1679526712706784,0.20555831504040337,0.1480019868290904,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,100,2h,high,high,,0.1679526712706784,0.20555831504040337,0.1480019868290904,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,15m,low,high,,0.2570048109747379,6.036317268892817,4.346148433602829,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,15m,low,high,,0.2570048109747379,6.036317268892817,4.346148433602829,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,15m,low,high,,0.2570048109747379,6.036317268892817,4.346148433602829,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,15m,low,high,,0.2570048109747379,6.036317268892817,4.346148433602829,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,15m,low,high,,0.2570048109747379,6.036317268892817,4.346148433602829,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,15m,low,high,,0.2570048109747379,6.036317268892817,4.346148433602829,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,30m,low,high,,0.3762415785303624,6.036317268892817,4.346148433602829,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,30m,low,high,,0.3762415785303624,6.036317268892817,4.346148433602829,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,30m,low,high,,0.3762415785303624,6.036317268892817,4.346148433602829,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,30m,low,high,,0.3762415785303624,6.036317268892817,4.346148433602829,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,30m,low,high,,0.3762415785303624,6.036317268892817,4.346148433602829,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,30m,low,high,,0.3762415785303624,6.036317268892817,4.346148433602829,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,1h,low,high,,0.5576497215958093,6.036317268892817,4.346148433602829,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,1h,low,high,,0.5576497215958093,6.036317268892817,4.346148433602829,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,1h,low,high,,0.5576497215958093,6.036317268892817,4.346148433602829,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,1h,low,high,,0.5576497215958093,6.036317268892817,4.346148433602829,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,1h,low,high,,0.5576497215958093,6.036317268892817,4.346148433602829,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,1h,low,high,,0.5576497215958093,6.036317268892817,4.346148433602829,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,2h,low,high,,0.8397633563533919,6.036317268892817,4.346148433602829,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,2h,low,high,,0.8397633563533919,6.036317268892817,4.346148433602829,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,2h,low,high,,0.8397633563533919,6.036317268892817,4.346148433602829,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,2h,low,high,,0.8397633563533919,6.036317268892817,4.346148433602829,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,2h,low,high,,0.8397633563533919,6.036317268892817,4.346148433602829,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,500,2h,low,high,,0.8397633563533919,6.036317268892817,4.346148433602829,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,1000,15m,low,high,,0.5140096219494757,25.878258640995497,18.63234622151676,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,1000,15m,low,high,,0.5140096219494757,25.878258640995497,18.63234622151676,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,1000,15m,low,high,,0.5140096219494757,25.878258640995497,18.63234622151676,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,1000,15m,low,high,,0.5140096219494757,25.878258640995497,18.63234622151676,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,1000,15m,low,high,,0.5140096219494757,25.878258640995497,18.63234622151676,0.1,0.2,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,1000,15m,low,high,,0.5140096219494757,25.878258640995497,18.63234622151676,0.1,0.5,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,1000,30m,low,high,,0.7524831570607248,25.878258640995497,18.63234622151676,0.1,0.0,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,1000,30m,low,high,,0.7524831570607248,25.878258640995497,18.63234622151676,0.1,0.02,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,1000,30m,low,high,,0.7524831570607248,25.878258640995497,18.63234622151676,0.1,0.05,,,,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,1000,30m,low,high,,0.7524831570607248,25.878258640995497,18.63234622151676,0.1,0.1,,,,DATA_INSUFFICIENT,data_confidence_low
