run_id,pool_id,token_pair,inferred_tier,virtual_notional_usd,horizon,quote_depth_confidence,capacity_pass,capacity_limit_usd,gross_fee_proxy_usd,fee_velocity_rate,il_lvr_proxy_usd,il_lvr_proxy_rate,slippage_cost_usd,slippage_rate,exit_cost_usd,fixed_cost_usd,net_ev_proxy_usd,net_ev_proxy_pct,variable_edge_rate,break_even_notional_usd,no_size_can_fix,ev_status,confidence,primary_blocker
20260601_094238,0x8a8e4170c09074b109352190d47e54d7c1f61e4e,0x8B7DDE054BE9D180C1BE7FAE0874697374A49832/USDC,B,100,2h,high,yes,958.2163360413842,0.005681512106633983,0.0006817814527960779,,,0.16650223518272672,0.0016650223518272671,0.11988160933156322,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x8a8e4170c09074b109352190d47e54d7c1f61e4e,0x8B7DDE054BE9D180C1BE7FAE0874697374A49832/USDC,B,500,15m,low,yes,958.2163360413842,0.0035509450666462387,0.0006817814527960779,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x8a8e4170c09074b109352190d47e54d7c1f61e4e,0x8B7DDE054BE9D180C1BE7FAE0874697374A49832/USDC,B,500,30m,low,yes,958.2163360413842,0.007101890133292477,0.0006817814527960779,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x8a8e4170c09074b109352190d47e54d7c1f61e4e,0x8B7DDE054BE9D180C1BE7FAE0874697374A49832/USDC,B,500,1h,low,yes,958.2163360413842,0.014203780266584955,0.0006817814527960779,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x8a8e4170c09074b109352190d47e54d7c1f61e4e,0x8B7DDE054BE9D180C1BE7FAE0874697374A49832/USDC,B,500,2h,low,yes,958.2163360413842,0.02840756053316991,0.0006817814527960779,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x8a8e4170c09074b109352190d47e54d7c1f61e4e,0x8B7DDE054BE9D180C1BE7FAE0874697374A49832/USDC,B,1000,15m,low,no,958.2163360413842,0.007101890133292477,0.0006817814527960779,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x8a8e4170c09074b109352190d47e54d7c1f61e4e,0x8B7DDE054BE9D180C1BE7FAE0874697374A49832/USDC,B,1000,30m,low,no,958.2163360413842,0.014203780266584955,0.0006817814527960779,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x8a8e4170c09074b109352190d47e54d7c1f61e4e,0x8B7DDE054BE9D180C1BE7FAE0874697374A49832/USDC,B,1000,1h,low,no,958.2163360413842,0.02840756053316991,0.0006817814527960779,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x8a8e4170c09074b109352190d47e54d7c1f61e4e,0x8B7DDE054BE9D180C1BE7FAE0874697374A49832/USDC,B,1000,2h,low,no,958.2163360413842,0.05681512106633982,0.0006817814527960779,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x8a8e4170c09074b109352190d47e54d7c1f61e4e,0x8B7DDE054BE9D180C1BE7FAE0874697374A49832/USDC,B,2000,15m,low,no,958.2163360413842,0.014203780266584955,0.0006817814527960779,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x8a8e4170c09074b109352190d47e54d7c1f61e4e,0x8B7DDE054BE9D180C1BE7FAE0874697374A49832/USDC,B,2000,30m,low,no,958.2163360413842,0.02840756053316991,0.0006817814527960779,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x8a8e4170c09074b109352190d47e54d7c1f61e4e,0x8B7DDE054BE9D180C1BE7FAE0874697374A49832/USDC,B,2000,1h,low,no,958.2163360413842,0.05681512106633982,0.0006817814527960779,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x8a8e4170c09074b109352190d47e54d7c1f61e4e,0x8B7DDE054BE9D180C1BE7FAE0874697374A49832/USDC,B,2000,2h,low,no,958.2163360413842,0.11363024213267964,0.0006817814527960779,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,20,15m,low,yes,958.2163360413842,0.0002124693973632447,0.0010198531073435746,,,0.00567,0.0002835,0.0040824,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,20,30m,low,yes,958.2163360413842,0.0004249387947264894,0.0010198531073435746,,,0.00567,0.0002835,0.0040824,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,20,1h,low,yes,958.2163360413842,0.0008498775894529788,0.0010198531073435746,,,0.00567,0.0002835,0.0040824,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,20,2h,low,yes,958.2163360413842,0.0016997551789059576,0.0010198531073435746,,,0.00567,0.0002835,0.0040824,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,100,15m,low,yes,958.2163360413842,0.0010623469868162234,0.0010198531073435746,,,0.16650223518272672,0.0016650223518272671,0.11988160933156322,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,100,30m,low,yes,958.2163360413842,0.0021246939736324468,0.0010198531073435746,,,0.16650223518272672,0.0016650223518272671,0.11988160933156322,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,100,1h,low,yes,958.2163360413842,0.0042493879472648936,0.0010198531073435746,,,0.16650223518272672,0.0016650223518272671,0.11988160933156322,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,100,2h,low,yes,958.2163360413842,0.008498775894529787,0.0010198531073435746,,,0.16650223518272672,0.0016650223518272671,0.11988160933156322,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,500,15m,low,yes,958.2163360413842,0.005311734934081117,0.0010198531073435746,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,500,30m,low,yes,958.2163360413842,0.010623469868162235,0.0010198531073435746,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,500,1h,low,yes,958.2163360413842,0.02124693973632447,0.0010198531073435746,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,500,2h,low,yes,958.2163360413842,0.04249387947264894,0.0010198531073435746,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,1000,15m,low,no,958.2163360413842,0.010623469868162235,0.0010198531073435746,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,1000,30m,low,no,958.2163360413842,0.02124693973632447,0.0010198531073435746,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,1000,1h,low,no,958.2163360413842,0.04249387947264894,0.0010198531073435746,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,1000,2h,low,no,958.2163360413842,0.08498775894529788,0.0010198531073435746,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,2000,15m,low,no,958.2163360413842,0.02124693973632447,0.0010198531073435746,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,2000,30m,low,no,958.2163360413842,0.04249387947264894,0.0010198531073435746,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,2000,1h,low,no,958.2163360413842,0.08498775894529788,0.0010198531073435746,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x42d4a22cad0f5a49681a5715ce994af73a43b76b,0xCBB7C0000AB88B473B1F5AFD9EF808440EED33BF/0x4200000000000000000000000000000000000006,B,2000,2h,low,no,958.2163360413842,0.16997551789059576,0.0010198531073435746,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,20,15m,high,yes,958.2163360413842,3.359247559801262e-05,0.00016124388287046056,,,0.00567,0.0002835,0.0040824,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,20,30m,high,yes,958.2163360413842,6.718495119602524e-05,0.00016124388287046056,,,0.00567,0.0002835,0.0040824,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,20,1h,high,yes,958.2163360413842,0.00013436990239205047,0.00016124388287046056,,,0.00567,0.0002835,0.0040824,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,20,2h,high,yes,958.2163360413842,0.00026873980478410095,0.00016124388287046056,,,0.00567,0.0002835,0.0040824,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,100,15m,high,yes,958.2163360413842,0.0001679623779900631,0.00016124388287046056,,,0.16650223518272672,0.0016650223518272671,0.11988160933156322,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,100,30m,high,yes,958.2163360413842,0.0003359247559801262,0.00016124388287046056,,,0.16650223518272672,0.0016650223518272671,0.11988160933156322,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,100,1h,high,yes,958.2163360413842,0.0006718495119602524,0.00016124388287046056,,,0.16650223518272672,0.0016650223518272671,0.11988160933156322,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,100,2h,high,yes,958.2163360413842,0.0013436990239205047,0.00016124388287046056,,,0.16650223518272672,0.0016650223518272671,0.11988160933156322,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,500,15m,low,yes,958.2163360413842,0.0008398118899503155,0.00016124388287046056,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,500,30m,low,yes,958.2163360413842,0.001679623779900631,0.00016124388287046056,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,500,1h,low,yes,958.2163360413842,0.003359247559801262,0.00016124388287046056,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,500,2h,low,yes,958.2163360413842,0.006718495119602524,0.00016124388287046056,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,1000,15m,low,no,958.2163360413842,0.001679623779900631,0.00016124388287046056,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,1000,30m,low,no,958.2163360413842,0.003359247559801262,0.00016124388287046056,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,1000,1h,low,no,958.2163360413842,0.006718495119602524,0.00016124388287046056,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,1000,2h,low,no,958.2163360413842,0.013436990239205047,0.00016124388287046056,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,2000,15m,low,no,958.2163360413842,0.003359247559801262,0.00016124388287046056,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,2000,30m,low,no,958.2163360413842,0.006718495119602524,0.00016124388287046056,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,2000,1h,low,no,958.2163360413842,0.013436990239205047,0.00016124388287046056,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,C,2000,2h,low,no,958.2163360413842,0.026873980478410095,0.00016124388287046056,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,20,15m,low,yes,958.2163360413842,4.115679307840028e-05,0.00019755260677632134,,,0.00567,0.0002835,0.0040824,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,20,30m,low,yes,958.2163360413842,8.231358615680056e-05,0.00019755260677632134,,,0.00567,0.0002835,0.0040824,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,20,1h,low,yes,958.2163360413842,0.0001646271723136011,0.00019755260677632134,,,0.00567,0.0002835,0.0040824,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,20,2h,low,yes,958.2163360413842,0.0003292543446272022,0.00019755260677632134,,,0.00567,0.0002835,0.0040824,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,100,15m,low,yes,958.2163360413842,0.00020578396539200138,0.00019755260677632134,,,0.16650223518272672,0.0016650223518272671,0.11988160933156322,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,100,30m,low,yes,958.2163360413842,0.00041156793078400277,0.00019755260677632134,,,0.16650223518272672,0.0016650223518272671,0.11988160933156322,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,100,1h,low,yes,958.2163360413842,0.0008231358615680055,0.00019755260677632134,,,0.16650223518272672,0.0016650223518272671,0.11988160933156322,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,100,2h,low,yes,958.2163360413842,0.001646271723136011,0.00019755260677632134,,,0.16650223518272672,0.0016650223518272671,0.11988160933156322,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,500,15m,low,yes,958.2163360413842,0.0010289198269600069,0.00019755260677632134,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,500,30m,low,yes,958.2163360413842,0.0020578396539200137,0.00019755260677632134,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,500,1h,low,yes,958.2163360413842,0.0041156793078400275,0.00019755260677632134,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,500,2h,low,yes,958.2163360413842,0.008231358615680055,0.00019755260677632134,,,4.889416987803182,0.009778833975606364,3.5203802312182906,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,1000,15m,low,no,958.2163360413842,0.0020578396539200137,0.00019755260677632134,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,1000,30m,low,no,958.2163360413842,0.0041156793078400275,0.00019755260677632134,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,1000,1h,low,no,958.2163360413842,0.008231358615680055,0.00019755260677632134,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,1000,2h,low,no,958.2163360413842,0.01646271723136011,0.00019755260677632134,,,20.961389499206355,0.020961389499206354,15.092200439428574,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,2000,15m,low,no,958.2163360413842,0.0041156793078400275,0.00019755260677632134,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,2000,30m,low,no,958.2163360413842,0.008231358615680055,0.00019755260677632134,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,2000,1h,low,no,958.2163360413842,0.01646271723136011,0.00019755260677632134,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,2000,2h,low,no,958.2163360413842,0.03292543446272022,0.00019755260677632134,,,89.86344401254516,0.04493172200627258,64.70167968903252,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,20,15m,high,yes,846.9807846433417,0.00031363615848810735,0.0015054535607429153,,,0.0064942959091711695,0.0003247147954585585,0.0046758930546032425,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
