run_id,pool_id,token_pair,inferred_tier,chain,pool_type,method,quote_side,virtual_notional_usd,feature_cutoff_time,entry_safe,reserve_liquidity_usd,tvl_proxy_usd,estimated_output_usd,estimated_slippage_pct,estimated_price_impact_pct,exit_depth_available,exit_depth_usd,capacity_pass,capacity_limit_usd,confidence,confidence_reason,invalid_reason,monotonicity_check
20260601_091739,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,1000,1779820060,no,1031800.7025,1031800.7025,979.0386105007937,2.0961389499206353,1.5092200439428574,yes,958.2163360413842,no,958.2163360413842,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,2000,1779820060,no,1031800.7025,1031800.7025,1910.1365559874548,4.493172200627258,3.2350839844516264,yes,958.2163360413842,no,958.2163360413842,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,20,1780108779,no,623624.186,623624.186,19.99350570409083,0.03247147954585585,0.023379465273016212,yes,846.9807846433417,yes,846.9807846433417,high,tick_or_liquidity_missing_used_conservative_proxy;entry_size_within_high_confidence_band,,pass
20260601_091739,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,100,1780108779,no,623624.186,623624.186,99.80929192507672,0.19070807492328715,0.13730981394476674,yes,846.9807846433417,yes,846.9807846433417,high,tick_or_liquidity_missing_used_conservative_proxy;100usd_supported_with_buffer,,pass
20260601_091739,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,500,1780108779,no,623624.186,623624.186,494.3997670648814,1.1200465870237117,0.8064335426570723,yes,846.9807846433417,yes,846.9807846433417,low,tick_or_liquidity_missing_used_conservative_proxy;500usd_not_broadly_supported,,pass
20260601_091739,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,1000,1780108779,no,623624.186,623624.186,975.9912758244727,2.400872417552722,1.7286281406379598,yes,846.9807846433417,no,846.9807846433417,low,tick_or_liquidity_missing_used_conservative_proxy;large_notional_research_only,,pass
20260601_091739,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,2000,1780108779,no,623624.186,623624.186,1897.0723462372657,5.1463826881367245,3.705395535458442,yes,846.9807846433417,no,846.9807846433417,low,tick_or_liquidity_missing_used_conservative_proxy;large_notional_research_only,,pass
20260601_091739,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,20,1780108779,no,673135.4029,673135.4029,19.993983379892736,0.030083100536324504,0.021659832386153644,yes,907.8972977022147,yes,907.8972977022147,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,100,1780108779,no,673135.4029,673135.4029,99.82331910121606,0.17668089878394055,0.1272102471244372,yes,907.8972977022147,yes,907.8972977022147,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,500,1780108779,no,673135.4029,673135.4029,494.81168173516414,1.037663652967168,0.7471178301363609,yes,907.8972977022147,yes,907.8972977022147,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,1000,1780108779,no,673135.4029,673135.4029,977.7571926742264,2.22428073257736,1.601482127455699,yes,907.8972977022147,no,907.8972977022147,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,2000,1780108779,no,673135.4029,673135.4029,1904.642997503712,4.767850124814401,3.432852089866368,yes,907.8972977022147,no,907.8972977022147,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,base,unknown,liquidity_proxy_only,exit,20,1779579987,no,1767130.3138,1767130.3138,19.99028,0.0486,0.042768,yes,506.8163621957805,yes,506.8163621957805,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,base,unknown,liquidity_proxy_only,exit,100,1779579987,no,1767130.3138,1767130.3138,99.69064882192222,0.3093511780777809,0.27222903670844717,yes,506.8163621957805,yes,506.8163621957805,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,base,unknown,liquidity_proxy_only,exit,500,1779579987,no,1767130.3138,1767130.3138,490.15451117509144,1.9690977649817056,1.732806033183901,yes,506.8163621957805,yes,506.8163621957805,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,base,unknown,liquidity_proxy_only,exit,1000,1779579987,no,1767130.3138,1767130.3138,956.3029846491855,4.369701535081449,3.8453373508716755,yes,506.8163621957805,no,506.8163621957805,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,base,unknown,liquidity_proxy_only,exit,2000,1779579987,no,1767130.3138,1767130.3138,1806.0605029850249,9.69697485074875,8.5333378686589,yes,506.8163621957805,no,506.8163621957805,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,20,1780108779,no,1062879.8122,1062879.8122,19.9937,0.0315,0.022680000000000002,yes,870.6946018365137,yes,870.6946018365137,high,tick_or_liquidity_missing_used_conservative_proxy;entry_size_within_high_confidence_band,,pass
20260601_091739,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,100,1780108779,no,1062879.8122,1062879.8122,99.81499751646363,0.18500248353636303,0.13320178814618136,yes,870.6946018365137,yes,870.6946018365137,high,tick_or_liquidity_missing_used_conservative_proxy;100usd_supported_with_buffer,,pass
20260601_091739,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,500,1780108779,no,1062879.8122,1062879.8122,494.5673144579965,1.0865371084007072,0.782306718048509,yes,870.6946018365137,yes,870.6946018365137,low,tick_or_liquidity_missing_used_conservative_proxy;500usd_not_broadly_supported,,pass
20260601_091739,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,1000,1780108779,no,1062879.8122,1062879.8122,976.709567223104,2.329043277689595,1.6769111599365085,yes,870.6946018365137,no,870.6946018365137,low,tick_or_liquidity_missing_used_conservative_proxy;large_notional_research_only,,pass
20260601_091739,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,2000,1780108779,no,1062879.8122,1062879.8122,1900.1517288749499,4.99241355625251,3.594537760501807,yes,870.6946018365137,no,870.6946018365137,low,tick_or_liquidity_missing_used_conservative_proxy;large_notional_research_only,,pass
20260601_091739,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,20,1780037347,no,983099.0953,983099.0953,19.9937,0.0315,0.022680000000000002,yes,870.6946018365137,yes,870.6946018365137,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,100,1780037347,no,983099.0953,983099.0953,99.81499751646363,0.18500248353636303,0.13320178814618136,yes,870.6946018365137,yes,870.6946018365137,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,500,1780037347,no,983099.0953,983099.0953,494.5673144579965,1.0865371084007072,0.782306718048509,yes,870.6946018365137,yes,870.6946018365137,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,1000,1780037347,no,983099.0953,983099.0953,976.709567223104,2.329043277689595,1.6769111599365085,yes,870.6946018365137,no,870.6946018365137,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,2000,1780037347,no,983099.0953,983099.0953,1900.1517288749499,4.99241355625251,3.594537760501807,yes,870.6946018365137,no,870.6946018365137,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY/USDC,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,20,1780108779,no,692942.3512,692942.3512,19.994155357955844,0.029223210220781205,0.021040711358962468,yes,932.1513353560237,yes,932.1513353560237,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY/USDC,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,100,1780108779,no,692942.3512,692942.3512,99.82836931848414,0.1716306815158651,0.12357409069142287,yes,932.1513353560237,yes,932.1513353560237,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY/USDC,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,500,1780108779,no,692942.3512,692942.3512,494.95998375690897,1.0080032486182096,0.7257623390051108,yes,932.1513353560237,yes,932.1513353560237,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY/USDC,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,1000,1780108779,no,692942.3512,692942.3512,978.3929773596126,2.1607022640387408,1.5557056301078933,yes,932.1513353560237,no,932.1513353560237,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY/USDC,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,2000,1780108779,no,692942.3512,692942.3512,1907.3686661184477,4.631566694077619,3.334728019735885,yes,932.1513353560237,no,932.1513353560237,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,20,1780037347,no,511305.4839,511305.4839,19.992079099232207,0.039604503838962246,0.028515242764052817,yes,707.0844483935045,yes,707.0844483935045,high,tick_or_liquidity_missing_used_conservative_proxy;entry_size_within_high_confidence_band,,pass
20260601_091739,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,100,1780037347,no,511305.4839,511305.4839,99.76739899779577,0.23260100220423613,0.16747272158705,yes,707.0844483935045,yes,707.0844483935045,high,tick_or_liquidity_missing_used_conservative_proxy;100usd_supported_with_buffer,,pass
20260601_091739,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,500,1780037347,no,511305.4839,511305.4839,493.16956141574116,1.3660877168517696,0.9835831561332741,yes,707.0844483935045,yes,707.0844483935045,low,tick_or_liquidity_missing_used_conservative_proxy;500usd_not_broadly_supported,,pass
20260601_091739,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,1000,1780037347,no,511305.4839,511305.4839,970.7172687516296,2.92827312483704,2.108356649882669,yes,707.0844483935045,no,707.0844483935045,low,tick_or_liquidity_missing_used_conservative_proxy;large_notional_research_only,,pass
20260601_091739,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,2000,1780037347,no,511305.4839,511305.4839,1874.4621829496573,6.276890852517132,4.5193614138123355,yes,707.0844483935045,no,707.0844483935045,low,tick_or_liquidity_missing_used_conservative_proxy;large_notional_research_only,,pass
20260601_091739,0xdb7795a08556d75ff1cdae2839d4f81c4e3c7636c40fb8d47c84db361ec63015,0xC3883BA3154DEB530B88656A0CD00185E6BEDB07/USDC,C,base,unknown,liquidity_proxy_only,exit,20,1779535841,no,696746.7443,696746.7443,19.9892,0.054,0.04752,yes,462.44650876282327,yes,462.44650876282327,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0xdb7795a08556d75ff1cdae2839d4f81c4e3c7636c40fb8d47c84db361ec63015,0xC3883BA3154DEB530B88656A0CD00185E6BEDB07/USDC,C,base,unknown,liquidity_proxy_only,exit,100,1779535841,no,696746.7443,696746.7443,99.65627646880246,0.3437235311975343,0.3024767074538302,yes,462.44650876282327,yes,462.44650876282327,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0xdb7795a08556d75ff1cdae2839d4f81c4e3c7636c40fb8d47c84db361ec63015,0xC3883BA3154DEB530B88656A0CD00185E6BEDB07/USDC,C,base,unknown,liquidity_proxy_only,exit,500,1779535841,no,696746.7443,696746.7443,489.06056797232384,2.1878864055352287,1.9253400368710012,yes,462.44650876282327,no,462.44650876282327,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0xdb7795a08556d75ff1cdae2839d4f81c4e3c7636c40fb8d47c84db361ec63015,0xC3883BA3154DEB530B88656A0CD00185E6BEDB07/USDC,C,base,unknown,liquidity_proxy_only,exit,1000,1779535841,no,696746.7443,696746.7443,951.4477607213172,4.855223927868278,4.272597056524084,yes,462.44650876282327,no,462.44650876282327,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0xdb7795a08556d75ff1cdae2839d4f81c4e3c7636c40fb8d47c84db361ec63015,0xC3883BA3154DEB530B88656A0CD00185E6BEDB07/USDC,C,base,unknown,liquidity_proxy_only,exit,2000,1779535841,no,696746.7443,696746.7443,1784.511669983361,10.774416500831945,9.481486520732114,yes,462.44650876282327,no,462.44650876282327,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0xe2444faa67022125a059c19d5737d8e4dad251fa,0x8C0D3ADCF8CE094E1AE437557EC90A6374DC9BDD/0x4200000000000000000000000000000000000006,C,base,unknown,liquidity_proxy_only,exit,20,1779819160,no,568923.4423,568923.4423,19.9892,0.054,0.04752,yes,462.44650876282327,yes,462.44650876282327,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0xe2444faa67022125a059c19d5737d8e4dad251fa,0x8C0D3ADCF8CE094E1AE437557EC90A6374DC9BDD/0x4200000000000000000000000000000000000006,C,base,unknown,liquidity_proxy_only,exit,100,1779819160,no,568923.4423,568923.4423,99.65627646880246,0.3437235311975343,0.3024767074538302,yes,462.44650876282327,yes,462.44650876282327,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0xe2444faa67022125a059c19d5737d8e4dad251fa,0x8C0D3ADCF8CE094E1AE437557EC90A6374DC9BDD/0x4200000000000000000000000000000000000006,C,base,unknown,liquidity_proxy_only,exit,500,1779819160,no,568923.4423,568923.4423,489.06056797232384,2.1878864055352287,1.9253400368710012,yes,462.44650876282327,no,462.44650876282327,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0xe2444faa67022125a059c19d5737d8e4dad251fa,0x8C0D3ADCF8CE094E1AE437557EC90A6374DC9BDD/0x4200000000000000000000000000000000000006,C,base,unknown,liquidity_proxy_only,exit,1000,1779819160,no,568923.4423,568923.4423,951.4477607213172,4.855223927868278,4.272597056524084,yes,462.44650876282327,no,462.44650876282327,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0xe2444faa67022125a059c19d5737d8e4dad251fa,0x8C0D3ADCF8CE094E1AE437557EC90A6374DC9BDD/0x4200000000000000000000000000000000000006,C,base,unknown,liquidity_proxy_only,exit,2000,1779819160,no,568923.4423,568923.4423,1784.511669983361,10.774416500831945,9.481486520732114,yes,462.44650876282327,no,462.44650876282327,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0x659be70647b0f63217d60e077f4417b1ecc65064,0x16EE7ECAC70D1028E7712751E2EE6BA808A7DD92/USDC,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,20,1779721840,no,561712.8146,561712.8146,19.991098654205423,0.04450672897288748,0.03204484486047898,yes,635.9127873469879,yes,635.9127873469879,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0x659be70647b0f63217d60e077f4417b1ecc65064,0x16EE7ECAC70D1028E7712751E2EE6BA808A7DD92/USDC,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,100,1779721840,no,561712.8146,561712.8146,99.7386077652678,0.2613922347321901,0.18820240900717683,yes,635.9127873469879,yes,635.9127873469879,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0x659be70647b0f63217d60e077f4417b1ecc65064,0x16EE7ECAC70D1028E7712751E2EE6BA808A7DD92/USDC,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,500,1779721840,no,561712.8146,561712.8146,492.3240932376865,1.5351813524627027,1.105330573773146,yes,635.9127873469879,yes,635.9127873469879,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0x659be70647b0f63217d60e077f4417b1ecc65064,0x16EE7ECAC70D1028E7712751E2EE6BA808A7DD92/USDC,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,1000,1779721840,no,561712.8146,561712.8146,967.092667324998,3.2907332675002,2.3693279526001443,yes,635.9127873469879,no,635.9127873469879,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0x659be70647b0f63217d60e077f4417b1ecc65064,0x16EE7ECAC70D1028E7712751E2EE6BA808A7DD92/USDC,C,base,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,2000,1779721840,no,561712.8146,561712.8146,1858.9231764643175,7.053841176784122,5.078765647284567,yes,635.9127873469879,no,635.9127873469879,low,tick_or_liquidity_missing_used_conservative_proxy;token_decimals_not_confirmed,,pass
20260601_091739,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,0x0B2558BDBC7FFEC0F327FB3579C23DABD1699706/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,C,base,unknown,liquidity_proxy_only,exit,20,1780037347,no,572013.2267,572013.2267,19.9892,0.054,0.04752,yes,462.44650876282327,yes,462.44650876282327,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,0x0B2558BDBC7FFEC0F327FB3579C23DABD1699706/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,C,base,unknown,liquidity_proxy_only,exit,100,1780037347,no,572013.2267,572013.2267,99.65627646880246,0.3437235311975343,0.3024767074538302,yes,462.44650876282327,yes,462.44650876282327,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,0x0B2558BDBC7FFEC0F327FB3579C23DABD1699706/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,C,base,unknown,liquidity_proxy_only,exit,500,1780037347,no,572013.2267,572013.2267,489.06056797232384,2.1878864055352287,1.9253400368710012,yes,462.44650876282327,no,462.44650876282327,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,0x0B2558BDBC7FFEC0F327FB3579C23DABD1699706/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,C,base,unknown,liquidity_proxy_only,exit,1000,1780037347,no,572013.2267,572013.2267,951.4477607213172,4.855223927868278,4.272597056524084,yes,462.44650876282327,no,462.44650876282327,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,0x0B2558BDBC7FFEC0F327FB3579C23DABD1699706/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,C,base,unknown,liquidity_proxy_only,exit,2000,1780037347,no,572013.2267,572013.2267,1784.511669983361,10.774416500831945,9.481486520732114,yes,462.44650876282327,no,462.44650876282327,low,pool_type_unknown_low_confidence;unknown_pool_type_fallback,,pass
20260601_091739,DJNtGuBGEQiUCWE8F981M2C3ZghZt2XLD8f2sQdZ6rsZ,So11111111111111111111111111111111111111112/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,B,solana,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,20,1779473968,yes,0.0,0.0,,,,no,,no,,low,tick_or_liquidity_missing_used_conservative_proxy;missing_tvl_or_non_base,missing_tvl_or_non_base,pass
20260601_091739,DJNtGuBGEQiUCWE8F981M2C3ZghZt2XLD8f2sQdZ6rsZ,So11111111111111111111111111111111111111112/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,B,solana,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,100,1779473968,yes,0.0,0.0,,,,no,,no,,low,tick_or_liquidity_missing_used_conservative_proxy;missing_tvl_or_non_base,missing_tvl_or_non_base,pass
20260601_091739,DJNtGuBGEQiUCWE8F981M2C3ZghZt2XLD8f2sQdZ6rsZ,So11111111111111111111111111111111111111112/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,B,solana,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,500,1779473968,yes,0.0,0.0,,,,no,,no,,low,tick_or_liquidity_missing_used_conservative_proxy;missing_tvl_or_non_base,missing_tvl_or_non_base,pass
20260601_091739,DJNtGuBGEQiUCWE8F981M2C3ZghZt2XLD8f2sQdZ6rsZ,So11111111111111111111111111111111111111112/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,B,solana,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,1000,1779473968,yes,0.0,0.0,,,,no,,no,,low,tick_or_liquidity_missing_used_conservative_proxy;missing_tvl_or_non_base,missing_tvl_or_non_base,pass
20260601_091739,DJNtGuBGEQiUCWE8F981M2C3ZghZt2XLD8f2sQdZ6rsZ,So11111111111111111111111111111111111111112/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,B,solana,concentrated_liquidity,v3_conservative_liquidity_proxy,exit,2000,1779473968,yes,0.0,0.0,,,,no,,no,,low,tick_or_liquidity_missing_used_conservative_proxy;missing_tvl_or_non_base,missing_tvl_or_non_base,pass
