pool,pool_name,size_usd,range_pct,hold_hours,hedge_ratio,funding_scenario,funding_apr_pct,reward_scenario_pct,reward_income_usd,claim_gas_usd,lp_fee_usd,il_usd,rebalance_count_24h,perp_trading_fee_usd,rebal_gas_usd,residual_delta_risk_usd,funding_income_usd,net_pnl_fee_only_usd,net_pnl_delta_hedged_usd,net_pnl_reward_adjusted_usd,signal_noise_reward_adjusted,recommendation
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,24,0.750000,5,5.000000,100,1.369863,0.100000,8.999684,0.399981,1.000000,0.150000,0.159000,5.000000,0.051370,8.520203,3.262572,4.532435,3.692444,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,median,0.825600,0,0.000000,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,0.016964,8.520203,-9.142341,-9.442341,0.970594,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,median,0.825600,15,0.616438,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,0.016964,8.520203,-9.142341,-8.825903,1.040168,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,median,0.825600,31.760000,1.305205,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,0.016964,8.520203,-9.142341,-8.137136,1.117905,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,median,0.825600,63.520000,2.610411,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,0.016964,8.520203,-9.142341,-6.831930,1.265215,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,median,0.825600,100,4.109589,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,0.016964,8.520203,-9.142341,-5.332752,1.434418,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,p5,-9.017300,0,0.000000,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,-0.185287,8.520203,-9.344593,-9.644593,0.970594,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,p5,-9.017300,15,0.616438,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,-0.185287,8.520203,-9.344593,-9.028154,1.040168,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,p5,-9.017300,31.760000,1.305205,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,-0.185287,8.520203,-9.344593,-8.339387,1.117905,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,p5,-9.017300,63.520000,2.610411,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,-0.185287,8.520203,-9.344593,-7.034182,1.265215,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,p5,-9.017300,100,4.109589,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,-0.185287,8.520203,-9.344593,-5.535003,1.434418,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,current,-2.632400,0,0.000000,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,-0.054090,8.520203,-9.213396,-9.513396,0.970594,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,current,-2.632400,15,0.616438,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,-0.054090,8.520203,-9.213396,-8.896958,1.040168,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,current,-2.632400,31.760000,1.305205,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,-0.054090,8.520203,-9.213396,-8.208190,1.117905,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,current,-2.632400,63.520000,2.610411,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,-0.054090,8.520203,-9.213396,-6.902985,1.265215,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,current,-2.632400,100,4.109589,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,-0.054090,8.520203,-9.213396,-5.403807,1.434418,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,0,0.000000,0,0.000000,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,0.000000,8.520203,-9.159306,-9.459306,0.970594,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,0,0.000000,15,0.616438,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,0.000000,8.520203,-9.159306,-8.842867,1.040168,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,0,0.000000,31.760000,1.305205,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,0.000000,8.520203,-9.159306,-8.154100,1.117905,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,0,0.000000,63.520000,2.610411,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,0.000000,8.520203,-9.159306,-6.848895,1.265215,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,0,0.000000,100,4.109589,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,0.000000,8.520203,-9.159306,-5.349716,1.434418,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,5,5.000000,0,0.000000,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,0.102740,8.520203,-9.056566,-9.356566,0.970594,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,5,5.000000,15,0.616438,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,0.102740,8.520203,-9.056566,-8.740127,1.040168,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,5,5.000000,31.760000,1.305205,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,0.102740,8.520203,-9.056566,-8.051360,1.117905,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,5,5.000000,63.520000,2.610411,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,0.102740,8.520203,-9.056566,-6.746155,1.265215,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.500000,5,5.000000,100,4.109589,0.300000,8.999684,0.399981,0.333333,0.200000,0.159000,17.320508,0.102740,8.520203,-9.056566,-5.246977,1.434418,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,median,0.825600,0,0.000000,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,0.025447,8.520203,-0.573605,-0.873605,1.898340,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,median,0.825600,15,0.616438,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,0.025447,8.520203,-0.573605,-0.257167,2.034415,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,median,0.825600,31.760000,1.305205,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,0.025447,8.520203,-0.573605,0.431601,2.186457,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,median,0.825600,63.520000,2.610411,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,0.025447,8.520203,-0.573605,1.736806,2.474574,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,median,0.825600,100,4.109589,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,0.025447,8.520203,-0.573605,3.235984,2.805510,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,p5,-9.017300,0,0.000000,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,-0.277930,8.520203,-0.876982,-1.176982,1.898340,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,p5,-9.017300,15,0.616438,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,-0.277930,8.520203,-0.876982,-0.560544,2.034415,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,p5,-9.017300,31.760000,1.305205,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,-0.277930,8.520203,-0.876982,0.128224,2.186457,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,p5,-9.017300,63.520000,2.610411,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,-0.277930,8.520203,-0.876982,1.433429,2.474574,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,p5,-9.017300,100,4.109589,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,-0.277930,8.520203,-0.876982,2.932607,2.805510,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,current,-2.632400,0,0.000000,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,-0.081136,8.520203,-0.680187,-0.980187,1.898340,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,current,-2.632400,15,0.616438,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,-0.081136,8.520203,-0.680187,-0.363749,2.034415,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,current,-2.632400,31.760000,1.305205,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,-0.081136,8.520203,-0.680187,0.325018,2.186457,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,current,-2.632400,63.520000,2.610411,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,-0.081136,8.520203,-0.680187,1.630224,2.474574,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,current,-2.632400,100,4.109589,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,-0.081136,8.520203,-0.680187,3.129402,2.805510,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,0,0.000000,0,0.000000,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,0.000000,8.520203,-0.599051,-0.899051,1.898340,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,0,0.000000,15,0.616438,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,0.000000,8.520203,-0.599051,-0.282613,2.034415,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,0,0.000000,31.760000,1.305205,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,0.000000,8.520203,-0.599051,0.406154,2.186457,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,0,0.000000,63.520000,2.610411,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,0.000000,8.520203,-0.599051,1.711359,2.474574,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,0,0.000000,100,4.109589,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,0.000000,8.520203,-0.599051,3.210538,2.805510,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,5,5.000000,0,0.000000,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,0.154110,8.520203,-0.444942,-0.744942,1.898340,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,5,5.000000,15,0.616438,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,0.154110,8.520203,-0.444942,-0.128504,2.034415,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,5,5.000000,31.760000,1.305205,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,0.154110,8.520203,-0.444942,0.560264,2.186457,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,5,5.000000,63.520000,2.610411,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,0.154110,8.520203,-0.444942,1.865469,2.474574,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,72,0.750000,5,5.000000,100,4.109589,0.300000,8.999684,0.399981,0.333333,0.300000,0.159000,8.660254,0.154110,8.520203,-0.444942,3.364647,2.805510,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,median,0.825600,0,0.000000,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,0.039584,8.520203,-18.456727,-19.156727,0.640395,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,median,0.825600,15,1.438356,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,0.039584,8.520203,-18.456727,-17.718371,0.747505,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,median,0.825600,31.760000,3.045479,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,0.039584,8.520203,-18.456727,-16.111248,0.867183,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,median,0.825600,63.520000,6.090959,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,0.039584,8.520203,-18.456727,-13.065768,1.093971,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,median,0.825600,100,9.589041,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,0.039584,8.520203,-18.456727,-9.567686,1.354463,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,p5,-9.017300,0,0.000000,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,-0.432336,8.520203,-18.928647,-19.628647,0.640395,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,p5,-9.017300,15,1.438356,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,-0.432336,8.520203,-18.928647,-18.190291,0.747505,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,p5,-9.017300,31.760000,3.045479,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,-0.432336,8.520203,-18.928647,-16.583167,0.867183,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,p5,-9.017300,63.520000,6.090959,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,-0.432336,8.520203,-18.928647,-13.537688,1.093971,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,p5,-9.017300,100,9.589041,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,-0.432336,8.520203,-18.928647,-10.039606,1.354463,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,current,-2.632400,0,0.000000,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,-0.126211,8.520203,-18.622522,-19.322522,0.640395,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,current,-2.632400,15,1.438356,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,-0.126211,8.520203,-18.622522,-17.884165,0.747505,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,current,-2.632400,31.760000,3.045479,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,-0.126211,8.520203,-18.622522,-16.277042,0.867183,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,current,-2.632400,63.520000,6.090959,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,-0.126211,8.520203,-18.622522,-13.231563,1.093971,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,current,-2.632400,100,9.589041,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,-0.126211,8.520203,-18.622522,-9.733480,1.354463,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,0,0.000000,0,0.000000,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,0.000000,8.520203,-18.496311,-19.196311,0.640395,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,0,0.000000,15,1.438356,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,0.000000,8.520203,-18.496311,-17.757954,0.747505,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,0,0.000000,31.760000,3.045479,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,0.000000,8.520203,-18.496311,-16.150831,0.867183,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,0,0.000000,63.520000,6.090959,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,0.000000,8.520203,-18.496311,-13.105352,1.093971,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,0,0.000000,100,9.589041,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,0.000000,8.520203,-18.496311,-9.607269,1.354463,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,5,5.000000,0,0.000000,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,0.239726,8.520203,-18.256585,-18.956585,0.640395,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,5,5.000000,15,1.438356,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,0.239726,8.520203,-18.256585,-17.518228,0.747505,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,5,5.000000,31.760000,3.045479,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,0.239726,8.520203,-18.256585,-15.911105,0.867183,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,5,5.000000,63.520000,6.090959,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,0.239726,8.520203,-18.256585,-12.865626,1.093971,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.500000,5,5.000000,100,9.589041,0.700000,8.999684,0.399981,0.142857,0.400000,0.159000,26.457513,0.239726,8.520203,-18.256585,-9.367543,1.354463,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.750000,median,0.825600,0,0.000000,0.700000,8.999684,0.399981,0.142857,0.600000,0.159000,13.228757,0.059375,8.520203,-5.408179,-6.108179,1.261995,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.750000,median,0.825600,15,1.438356,0.700000,8.999684,0.399981,0.142857,0.600000,0.159000,13.228757,0.059375,8.520203,-5.408179,-4.669823,1.473072,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.750000,median,0.825600,31.760000,3.045479,0.700000,8.999684,0.399981,0.142857,0.600000,0.159000,13.228757,0.059375,8.520203,-5.408179,-3.062699,1.708916,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.750000,median,0.825600,63.520000,6.090959,0.700000,8.999684,0.399981,0.142857,0.600000,0.159000,13.228757,0.059375,8.520203,-5.408179,-0.017220,2.155836,NEED_MORE_DATA
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.750000,median,0.825600,100,9.589041,0.700000,8.999684,0.399981,0.142857,0.600000,0.159000,13.228757,0.059375,8.520203,-5.408179,3.480862,2.669175,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.750000,p5,-9.017300,0,0.000000,0.700000,8.999684,0.399981,0.142857,0.600000,0.159000,13.228757,-0.648504,8.520203,-6.116058,-6.816058,1.261995,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.750000,p5,-9.017300,15,1.438356,0.700000,8.999684,0.399981,0.142857,0.600000,0.159000,13.228757,-0.648504,8.520203,-6.116058,-5.377702,1.473072,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.750000,p5,-9.017300,31.760000,3.045479,0.700000,8.999684,0.399981,0.142857,0.600000,0.159000,13.228757,-0.648504,8.520203,-6.116058,-3.770579,1.708916,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.750000,p5,-9.017300,63.520000,6.090959,0.700000,8.999684,0.399981,0.142857,0.600000,0.159000,13.228757,-0.648504,8.520203,-6.116058,-0.725100,2.155836,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.750000,p5,-9.017300,100,9.589041,0.700000,8.999684,0.399981,0.142857,0.600000,0.159000,13.228757,-0.648504,8.520203,-6.116058,2.772983,2.669175,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.750000,current,-2.632400,0,0.000000,0.700000,8.999684,0.399981,0.142857,0.600000,0.159000,13.228757,-0.189316,8.520203,-5.656870,-6.356870,1.261995,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.750000,current,-2.632400,15,1.438356,0.700000,8.999684,0.399981,0.142857,0.600000,0.159000,13.228757,-0.189316,8.520203,-5.656870,-4.918514,1.473072,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.750000,current,-2.632400,31.760000,3.045479,0.700000,8.999684,0.399981,0.142857,0.600000,0.159000,13.228757,-0.189316,8.520203,-5.656870,-3.311391,1.708916,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.750000,current,-2.632400,63.520000,6.090959,0.700000,8.999684,0.399981,0.142857,0.600000,0.159000,13.228757,-0.189316,8.520203,-5.656870,-0.265912,2.155836,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,500,2,168,0.750000,current,-2.632400,100,9.589041,0.700000,8.999684,0.399981,0.142857,0.600000,0.159000,13.228757,-0.189316,8.520203,-5.656870,3.232171,2.669175,GO
