filter_name,window,horizon,before_sample_count,after_sample_count,filtered_out_count,hold_p10_before,hold_p10_after,hold_p5_before,hold_p5_after,hold_p1_before,hold_p1_after,median_before,median_after,false_quarantine_rate,missed_profit_rate,opportunity_retention_rate,loss_avoidance_rate,worst_pool_contribution_after,tail_improvement_p10,tail_improvement_p5,tail_improvement_p1,verdict
enter_HEALTHY_or_STABLE_FEE,recent_7d,1h,1361,528,833,-0.250247012283745,-0.0731511156226056,-1.02019986857134,-0.571653125012504,-3.43354028994056,-1.56521265373695,0.0193136288168597,0.01340051759747735,0.7923169267707083,0.6191369606003753,0.3808630393996248,0.5916955017301038,0.63592679572233,0.17709589666113942,0.44854674355883606,1.8683276362036099,PROMISING
enter_HEALTHY_or_STABLE_FEE,recent_7d,2h,1361,528,833,-0.613343698163798,-0.200402504724082,-1.49028880657919,-0.576021436343492,-4.60293335967357,-1.53797466680096,0.03563905224665185,0.02680001514983775,0.7310924369747899,0.609,0.391,0.6293103448275862,0.6256767898009284,0.41294119343971597,0.9142673702356979,3.0649586928726102,PROMISING
enter_HEALTHY_or_STABLE_FEE,recent_7d,30m,1361,528,833,-0.0800099876464617,-0.0215670614976004,-0.800088537458031,-0.403537079518363,-2.54983315080452,-1.19361962332245,0.0103875808801498,0.00785537732685986,0.8343337334933973,0.6261261261261262,0.3738738738738739,0.5506072874493927,0.5495509065702681,0.05844292614886129,0.396551457939668,1.35621352748207,PROMISING
exclude_TOXIC_FLOW,recent_24h,15m,364,364,0,-0.00165583113607718,-0.00165583113607718,-0.0182536722739816,-0.0182536722739816,-0.599720498502281,-0.599720498502281,0.004565201338353185,0.004565201338353185,,0.0,1.0,0.0,0.5957230047966839,0.0,0.0,0.0,PROMISING
exclude_TOXIC_FLOW,recent_24h,1h,364,364,0,-0.0379185663199207,-0.0379185663199207,-0.204437906272458,-0.204437906272458,-2.65647128968593,-2.65647128968593,0.01785256036521245,0.01785256036521245,,0.0,1.0,0.0,0.6486863756726413,0.0,0.0,0.0,PROMISING
exclude_TOXIC_FLOW,recent_24h,2h,364,364,0,-0.18053890953471,-0.18053890953471,-0.557454300847024,-0.557454300847024,-2.63606842930328,-2.63606842930328,0.018152455749477353,0.018152455749477353,,0.0,1.0,0.0,0.7228695139262946,0.0,0.0,0.0,PROMISING
exclude_TOXIC_FLOW,recent_24h,30m,364,364,0,-0.0127688574698544,-0.0127688574698544,-0.0486667077849394,-0.0486667077849394,-0.625492051911528,-0.625492051911528,0.00915533101139426,0.00915533101139426,,0.0,1.0,0.0,0.6193714878076803,0.0,0.0,0.0,PROMISING
exclude_TOXIC_FLOW,recent_48h,15m,384,384,0,-0.0116552557445478,-0.0116552557445478,-0.481548892180745,-0.481548892180745,-1.12004626284609,-1.12004626284609,0.00548292493215453,0.00548292493215453,,0.0,1.0,0.0,0.4571995158150487,0.0,0.0,0.0,PROMISING
exclude_TOXIC_FLOW,recent_48h,1h,384,384,0,-0.455456431600104,-0.455456431600104,-0.783297563735402,-0.783297563735402,-1.45340688818238,-1.45340688818238,0.0201756570271758,0.0201756570271758,,0.0,1.0,0.0,0.3521238289854612,0.0,0.0,0.0,PROMISING
exclude_TOXIC_FLOW,recent_48h,2h,384,384,0,-0.67771596021677,-0.67771596021677,-0.944056937956669,-0.944056937956669,-1.75913868220465,-1.75913868220465,0.041449636408993046,0.041449636408993046,,0.0,1.0,0.0,0.29268157462328603,0.0,0.0,0.0,PROMISING
exclude_TOXIC_FLOW,recent_48h,30m,384,384,0,-0.0758775633347024,-0.0758775633347024,-0.556514705411918,-0.556514705411918,-1.37850382247383,-1.37850382247383,0.01071891319506455,0.01071891319506455,,0.0,1.0,0.0,0.38753245383056795,0.0,0.0,0.0,PROMISING
