run_id,pool_id,token_pair,bucket_start,bucket_end,window,price_move_5m,price_move_15m,price_move_30m,price_move_1h,volume_change_15m,volume_change_30m,volume_change_1h,tvl_change_1h,fee_proxy,fee_velocity_proxy,exit_depth_10usd,exit_depth_20usd,exit_depth_50usd,slippage_10usd,slippage_20usd,slippage_50usd,trader_concentration,holder_concentration,stale_data_flag,pool_mark_gap,abnormal_volume_spike,volume_collapse,price_spike_up,price_spike_down,regime_primary,regime_secondary,regime_confidence,should_enter,should_quarantine,should_research_only,risk_score,exit_depth_score,volatility_score,volume_score,tvl_score,data_quality_score,fee_proxy_score,rule_hits,missing_features
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T09:15:00+00:00,2026-05-24T09:30:00+00:00,recent_7d,0.0020591955,0.0005947498,0.0087278137,0.0185867832,0,-0.1687114519,-0.9948837789,0.1042195175,55403.3372655365,0.0045990831,17.7793640958,39.5096979906,111.1210255986,0.0056244981,0.0101240966,0.0224979925,77.0604952627,77.0604952627,false,53,false,false,false,false,HEALTHY_SHORT_HOLD,,high,true,false,false,29.7656276312,22.2242051197,99.8141321678,100,100,100,18.3963322766,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T09:30:00+00:00,2026-05-24T09:45:00+00:00,recent_7d,0.00595867,0.0091430356,0.0097378398,0.0194837749,0.4546346757,0.4546346757,0.2462629263,-1.024915269,55655.220048253,0.0046204312,17.712136322,39.3603029377,110.7008520122,0.0056458463,0.0101625234,0.0225833854,77.0604952627,77.0604952627,false,52,false,false,false,false,HEALTHY_SHORT_HOLD,,high,true,false,false,30.1186974388,22.1401704024,99.7020665008,100,97.4377118275,100,18.4817249773,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T09:45:00+00:00,2026-05-24T10:00:00+00:00,recent_7d,0.0092979441,0.2349780172,0.244142537,0.252891659,0.3734284431,0.829760854,0.6596495006,0.8408770942,55863.05247,0.0045942266,17.7947410756,39.543869057,111.2171317228,0.0056196378,0.0101153481,0.0224785513,77.0604952627,77.0604952627,false,51,false,false,false,false,HEALTHY_SHORT_HOLD,,high,true,false,false,31.0123207254,22.2434263446,94.1255495699,100,100,100,18.3769064746,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T10:00:00+00:00,2026-05-24T10:15:00+00:00,recent_7d,0.0159935407,0.0369459207,0.2720107527,0.2817750805,0.381642303,0.7564959071,1.2145698755,0.4138787073,56076.24951,0.0046357557,17.6641959468,39.2537687707,110.4012246677,0.0056611691,0.0101901044,0.0226446763,77.0604952627,77.0604952627,false,49,false,false,false,false,HEALTHY_SHORT_HOLD,,high,true,false,false,30.7579629895,22.0802449335,95.4664874552,100,100,100,18.5430229629,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T10:15:00+00:00,2026-05-24T10:30:00+00:00,recent_7d,0.0326638386,0.046970466,0.0839337403,0.3282811953,0.3453397235,0.728299989,1.5641039913,-3.7635181482,56269.903075,0.0048536869,17.0093535904,37.7985635342,106.30845994,0.0058791182,0.0105824127,0.0235164727,77.0604952627,77.0604952627,false,35,false,false,false,false,HEALTHY_SHORT_HOLD,,high,true,false,false,31.8138439558,21.261691988,96.7171880474,100,90.5912046295,100,19.4147475931,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T10:30:00+00:00,2026-05-24T10:45:00+00:00,recent_7d,0.0021978041,-0.3002438502,-0.2534144101,0.0179070281,1.5134283255,1.8639945182,2.6345914675,-3.5958937357,57121.507726873,0.0049190443,16.8223436739,37.3829859419,105.1396479616,0.0059444749,0.0107000548,0.0237778997,77.0604952627,77.0604952627,false,36,false,false,false,false,HEALTHY_SHORT_HOLD,,high,true,false,false,32.749736409,21.0279295923,92.4939037461,100,91.0102656608,100,19.6761773556,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T10:45:00+00:00,2026-05-24T11:00:00+00:00,recent_7d,-0.0379994683,0.3192316976,0.0180293739,0.1019782469,1.6029437502,3.1406314805,3.8918046882,7.3832841743,58037.133365,0.0044448491,18.2807601821,40.6239115158,114.2547511381,0.005470232,0.0098464177,0.0218809281,77.0604952627,77.0604952627,false,75,false,false,false,false,HEALTHY_SHORT_HOLD,,high,true,false,false,31.3233343052,22.8509502276,92.0192075606,100,100,100,17.7793964201,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T11:00:00+00:00,2026-05-24T11:15:00+00:00,recent_7d,-0.3676629114,-0.3070719282,0.0111794984,-0.2422632421,0.5640302905,2.176015129,4.0805704499,4.2263878397,58364.4803769435,0.0046292701,17.684508287,39.2989073044,110.5281767937,0.0056546667,0.0101784,0.0226186668,77.0604952627,77.0604952627,false,9,false,false,false,false,HEALTHY_SHORT_HOLD,,high,true,false,false,33.7985622533,22.1056353587,81.6168544313,100,100,100,18.5170804424,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T11:15:00+00:00,2026-05-24T11:30:00+00:00,recent_7d,-0.001962783,0.0012197412,-0.3058559325,-0.2878817025,0,0.5640302905,3.7223758839,8.7506075165,58364.4803769435,0.0046292701,17.684508287,39.2989073044,110.5281767937,0.0056546667,0.0101784,0.0226186668,77.0604952627,77.0604952627,false,40,false,false,false,false,HEALTHY_SHORT_HOLD,,high,true,false,false,30.8757419807,22.1056353587,94.9024011249,100,100,100,18.5170804424,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T11:30:00+00:00,2026-05-24T11:45:00+00:00,recent_7d,0.0015897116,0.0083240356,0.0095438784,0.0207244438,0,0,2.176015129,8.5718346054,58364.4803769435,0.0046292701,17.684508287,39.2989073044,110.5281767937,0.0056546667,0.0101784,0.0226186668,77.0604952627,77.0604952627,false,38,false,false,false,false,HEALTHY_SHORT_HOLD,,high,true,false,false,29.8000524242,22.1056353587,99.7918991088,100,100,100,18.5170804424,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T11:45:00+00:00,2026-05-24T12:00:00+00:00,recent_7d,0.0011409829,0.0014833796,0.0098075387,-0.2960783907,0.7479914064,0.7479914064,1.3162405951,-3.7787287584,58801.0416745595,0.0046802063,17.5266273307,38.948060735,109.5414208171,0.0057056043,0.0102700877,0.0228224171,77.0604952627,77.0604952627,false,39,false,false,false,false,HEALTHY_SHORT_HOLD,,high,true,false,false,31.5882794329,21.9082841634,97.0392160927,100,90.553178104,100,18.7208252613,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T12:00:00+00:00,2026-05-24T12:15:00+00:00,recent_7d,0.0015374167,0.0058969744,0.0073804415,0.0169250242,0,0.7479914064,0.7479914064,-0.3484816914,58801.0416745595,0.0046802063,17.5266273307,38.948060735,109.5414208171,0.0057056043,0.0102700877,0.0228224171,77.0604952627,77.0604952627,false,99,false,false,false,false,HEALTHY_SHORT_HOLD,,high,true,false,false,29.9450679065,21.9082841634,99.8307497579,100,99.1287957714,100,18.7208252613,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T12:15:00+00:00,2026-05-24T12:30:00+00:00,recent_7d,0.0014890018,0.0143315629,0.0202293825,0.0300389052,0.4698968669,0.4698968669,1.2214030615,-8.1729597908,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,40,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,32.7028001129,20.3971759522,99.6417109267,100,79.5676005231,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T12:30:00+00:00,2026-05-24T12:45:00+00:00,recent_7d,0.0018705874,0.0057129013,0.020045283,0.0274272039,0,0.4698968669,1.2214030615,-8.1729597908,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,39,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,32.6974758878,20.3971759522,99.6659119497,100,79.5676005231,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T12:45:00+00:00,2026-05-24T13:00:00+00:00,recent_7d,0.0021832389,0.0056255086,0.0113387313,0.0315704076,0,0,0.4698968669,-7.8518403253,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,37,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,32.5970955737,20.3971759522,99.6842959245,100,80.3703991867,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T13:00:00+00:00,2026-05-24T13:15:00+00:00,recent_7d,0.0020213503,0.0054866185,0.0111124358,0.0311599463,0,0,0.4698968669,-7.8518403253,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,40,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,32.596192559,20.3971759522,99.688400537,100,80.3703991867,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T13:15:00+00:00,2026-05-24T13:30:00+00:00,recent_7d,0.0015195331,0.0070567455,0.0125437511,0.0238839048,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,38,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.22463317,20.3971759522,99.7611609522,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T13:30:00+00:00,2026-05-24T13:45:00+00:00,recent_7d,0.0019929139,0.005514065,0.0125711996,0.0236850323,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,42,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2241956506,20.3971759522,99.7631496768,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T13:45:00+00:00,2026-05-24T14:00:00+00:00,recent_7d,0.0024906793,0.0052365677,0.0107509214,0.0232960211,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,42,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.223339826,20.3971759522,99.7670397888,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T14:00:00+00:00,2026-05-24T14:15:00+00:00,recent_7d,0.0018540822,0.0053857907,0.0106226404,0.0231951754,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,40,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2231179654,20.3971759522,99.7680482459,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T14:15:00+00:00,2026-05-24T14:30:00+00:00,recent_7d,0.002769093,0.0053583346,0.0107444139,0.0214964905,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,40,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2193808586,20.3971759522,99.7850350953,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T14:30:00+00:00,2026-05-24T14:45:00+00:00,recent_7d,0.0006616807,0.0042011766,0.0095597363,0.0201833922,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,39,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2164920424,20.3971759522,99.7981660778,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T14:45:00+00:00,2026-05-24T15:00:00+00:00,recent_7d,0.0007541309,0.0052241737,0.0094255697,0.0201709964,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,40,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2164647716,20.3971759522,99.7982900361,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T15:00:00+00:00,2026-05-24T15:15:00+00:00,recent_7d,0.0030731039,0.0065542648,0.0117787809,0.0213396432,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,37,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2190357945,20.3971759522,99.7866035681,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T15:15:00+00:00,2026-05-24T15:30:00+00:00,recent_7d,0.0003229325,0.0038849341,0.0104394536,0.0198660073,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,39,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2157937955,20.3971759522,99.8013399273,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T15:30:00+00:00,2026-05-24T15:45:00+00:00,recent_7d,0.0032128913,0.0066899875,0.0105751815,0.022355208,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,38,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2212700372,20.3971759522,99.7764479198,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T15:45:00+00:00,2026-05-24T16:00:00+00:00,recent_7d,0.0004090387,0.0037370157,0.0104272531,0.0208677952,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,40,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2179977291,20.3971759522,99.7913220475,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T16:00:00+00:00,2026-05-24T16:15:00+00:00,recent_7d,0.0034608341,0.0069338781,0.0106711529,0.0212474629,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,37,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2188329979,20.3971759522,99.787525371,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T16:15:00+00:00,2026-05-24T16:30:00+00:00,recent_7d,-0.0000580542,0.0034809595,0.010415079,0.0208434181,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,40,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2179440994,20.3971759522,99.7915658189,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T16:30:00+00:00,2026-05-24T16:45:00+00:00,recent_7d,0.001733915,0.005202847,0.0086839876,0.0193560672,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,42,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2146719273,20.3971759522,99.8064393285,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T16:45:00+00:00,2026-05-24T17:00:00+00:00,recent_7d,0.0017329042,0.0051998134,0.0104029309,0.0208190934,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,42,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2178905849,20.3971759522,99.7918090663,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T17:00:00+00:00,2026-05-24T17:15:00+00:00,recent_7d,0.0017318945,0.0051967831,0.0103968667,0.0190817572,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,42,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2140684453,20.3971759522,99.8091824284,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T17:15:00+00:00,2026-05-24T17:30:00+00:00,recent_7d,0.0017308859,0.005193756,0.010390809,0.0207948209,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,39,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2178371855,20.3971759522,99.7920517912,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T17:30:00+00:00,2026-05-24T17:45:00+00:00,recent_7d,0.0017298784,0.0051907322,0.0103847578,0.0207827042,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,39,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2178105288,20.3971759522,99.7921729581,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T17:45:00+00:00,2026-05-24T18:00:00+00:00,recent_7d,0.0017288719,0.0051877116,0.0103787131,0.0207706005,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,39,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2177839007,20.3971759522,99.7922939948,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T18:00:00+00:00,2026-05-24T18:15:00+00:00,recent_7d,0.0017278665,0.0051846943,0.0103726749,0.0207585099,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,false,38,false,false,false,false,VOLATILE_BUT_LIQUID,,high,false,false,true,30.2177573012,20.3971759522,99.7924149015,100,100,100,20.4114698536,"[""UNKNOWN""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T18:15:00+00:00,2026-05-24T18:30:00+00:00,recent_7d,0,0.0006910493,0.0058757794,0.0162551023,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,true,818,false,false,false,false,DATA_STALE_OR_INCOMPLETE,,medium,false,true,false,32.7078498046,20.3971759522,99.8374489771,100,100,75,20.4114698536,"[""DATA_STALE_OR_INCOMPLETE""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T18:30:00+00:00,2026-05-24T18:45:00+00:00,recent_7d,0,0,0.0006910493,0.0110637958,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,true,1718,false,false,false,false,DATA_STALE_OR_INCOMPLETE,,medium,false,true,false,32.6964289303,20.3971759522,99.8893620419,100,100,75,20.4114698536,"[""DATA_STALE_OR_INCOMPLETE""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T18:45:00+00:00,2026-05-24T19:00:00+00:00,recent_7d,0,0,0,0.0058757794,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,true,2618,false,false,false,false,DATA_STALE_OR_INCOMPLETE,,medium,false,true,false,32.6850152941,20.3971759522,99.9412422063,100,100,75,20.4114698536,"[""DATA_STALE_OR_INCOMPLETE""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T19:00:00+00:00,2026-05-24T19:15:00+00:00,recent_7d,0,0,0,0.0006910493,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,true,3518,false,false,false,false,DATA_STALE_OR_INCOMPLETE,,medium,false,true,false,32.6736088879,20.3971759522,99.9930895075,100,100,75,20.4114698536,"[""DATA_STALE_OR_INCOMPLETE""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T19:15:00+00:00,2026-05-24T19:30:00+00:00,recent_7d,0,0,0,0,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,true,4418,false,false,false,false,DATA_STALE_OR_INCOMPLETE,,medium,false,true,false,32.6720885795,20.3971759522,100,100,100,75,20.4114698536,"[""DATA_STALE_OR_INCOMPLETE""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T19:30:00+00:00,2026-05-24T19:45:00+00:00,recent_7d,0,0,0,0,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,true,5318,false,false,false,false,DATA_STALE_OR_INCOMPLETE,,medium,false,true,false,32.6720885795,20.3971759522,100,100,100,75,20.4114698536,"[""DATA_STALE_OR_INCOMPLETE""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T19:45:00+00:00,2026-05-24T20:00:00+00:00,recent_7d,0,0,0,0,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,true,6218,false,false,false,false,DATA_STALE_OR_INCOMPLETE,,medium,false,true,false,32.6720885795,20.3971759522,100,100,100,75,20.4114698536,"[""DATA_STALE_OR_INCOMPLETE""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T20:00:00+00:00,2026-05-24T20:15:00+00:00,recent_7d,0,0,0,0,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,true,7118,false,false,false,false,DATA_STALE_OR_INCOMPLETE,,medium,false,true,false,32.6720885795,20.3971759522,100,100,100,75,20.4114698536,"[""DATA_STALE_OR_INCOMPLETE""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T20:15:00+00:00,2026-05-24T20:30:00+00:00,recent_7d,0,0,0,0,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,true,8018,false,false,false,false,DATA_STALE_OR_INCOMPLETE,,medium,false,true,false,32.6720885795,20.3971759522,100,100,100,75,20.4114698536,"[""DATA_STALE_OR_INCOMPLETE""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T20:30:00+00:00,2026-05-24T20:45:00+00:00,recent_7d,0,0,0,0,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,true,8918,false,false,false,false,DATA_STALE_OR_INCOMPLETE,,medium,false,true,false,32.6720885795,20.3971759522,100,100,100,75,20.4114698536,"[""DATA_STALE_OR_INCOMPLETE""]",[]
20260531_092109,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,2026-05-24T20:45:00+00:00,2026-05-24T21:00:00+00:00,recent_7d,0,0,0,0,0,0,0,0,59077.3459270725,0.0051028675,16.3177407618,36.2616461373,101.9858797611,0.0061282993,0.0110309388,0.0245131974,77.0604952627,77.0604952627,true,9818,false,false,false,false,DATA_STALE_OR_INCOMPLETE,,medium,false,true,false,32.6720885795,20.3971759522,100,100,100,75,20.4114698536,"[""DATA_STALE_OR_INCOMPLETE""]",[]
