pool_address,protocol,name,token0_symbol,token1_symbol,fee_tier_bps,tvl_usd,volume_usd_h24,price_change_pct_h24,risk_level,size_usdc,range_label,range_pct,expected_fee_usd_per_day,expected_il_usd_per_day,gas_usd_per_cycle,net_usd_per_day,fee_to_gas_ratio,il_pct_per_day,can_tiny_live
0x160d7e9d948b16c163332a277b393c288408eb12,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,2536781.7205,37703549.1837934,1.075,MEDIUM,5.0,wide_40pct,0.4,0.037157,0.005375,0.3,-0.268218,0.1239,0.001075,False
0x160d7e9d948b16c163332a277b393c288408eb12,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,2536781.7205,37703549.1837934,1.075,MEDIUM,10.0,wide_40pct,0.4,0.074314,0.01075,0.3,-0.236436,0.2477,0.001075,False
0x3fe04a59ebd38cf06080a6f60a98d124eb59392a,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,2950253.6709,34296454.0268803,0.6,LOW,1.0,narrow_5pct,0.05,0.005812,0.0036,0.3,-0.297788,0.0194,0.0036,True
0x3fe04a59ebd38cf06080a6f60a98d124eb59392a,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,2950253.6709,34296454.0268803,0.6,LOW,3.0,narrow_5pct,0.05,0.017437,0.0108,0.3,-0.293363,0.0581,0.0036,True
0x3fe04a59ebd38cf06080a6f60a98d124eb59392a,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,2950253.6709,34296454.0268803,0.6,LOW,5.0,narrow_5pct,0.05,0.029062,0.018,0.3,-0.288938,0.0969,0.0036,True
0x3fe04a59ebd38cf06080a6f60a98d124eb59392a,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,2950253.6709,34296454.0268803,0.6,LOW,10.0,narrow_5pct,0.05,0.058125,0.036,0.3,-0.277875,0.1937,0.0036,True
0x3fe04a59ebd38cf06080a6f60a98d124eb59392a,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,2950253.6709,34296454.0268803,0.6,LOW,1.0,medium_15pct,0.15,0.005812,0.0018,0.3,-0.295988,0.0194,0.0018,True
0x3fe04a59ebd38cf06080a6f60a98d124eb59392a,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,2950253.6709,34296454.0268803,0.6,LOW,3.0,medium_15pct,0.15,0.017437,0.0054,0.3,-0.287963,0.0581,0.0018,True
0x3fe04a59ebd38cf06080a6f60a98d124eb59392a,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,2950253.6709,34296454.0268803,0.6,LOW,5.0,medium_15pct,0.15,0.029062,0.009,0.3,-0.279938,0.0969,0.0018,True
0x3fe04a59ebd38cf06080a6f60a98d124eb59392a,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,2950253.6709,34296454.0268803,0.6,LOW,10.0,medium_15pct,0.15,0.058125,0.018,0.3,-0.259875,0.1937,0.0018,True
0x3fe04a59ebd38cf06080a6f60a98d124eb59392a,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,2950253.6709,34296454.0268803,0.6,LOW,1.0,wide_40pct,0.4,0.005812,0.0006,0.3,-0.294788,0.0194,0.0006,True
0x3fe04a59ebd38cf06080a6f60a98d124eb59392a,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,2950253.6709,34296454.0268803,0.6,LOW,3.0,wide_40pct,0.4,0.017437,0.0018,0.3,-0.284363,0.0581,0.0006,True
0x3fe04a59ebd38cf06080a6f60a98d124eb59392a,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,2950253.6709,34296454.0268803,0.6,LOW,5.0,wide_40pct,0.4,0.029062,0.003,0.3,-0.273938,0.0969,0.0006,True
0x3fe04a59ebd38cf06080a6f60a98d124eb59392a,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,2950253.6709,34296454.0268803,0.6,LOW,10.0,wide_40pct,0.4,0.058125,0.006,0.3,-0.247875,0.1937,0.0006,True
0xd0b53d9277642d899df5c87a3966a349a798f224,aerodrome,USDC / WETH 0.05%,USDC,WETH,5,9410731.4999,29035281.4967497,0.072,LOW,1.0,narrow_5pct,0.05,0.001543,0.000432,0.3,-0.298889,0.0051,0.000432,True
0xd0b53d9277642d899df5c87a3966a349a798f224,aerodrome,USDC / WETH 0.05%,USDC,WETH,5,9410731.4999,29035281.4967497,0.072,LOW,3.0,narrow_5pct,0.05,0.004628,0.001296,0.3,-0.296668,0.0154,0.000432,True
0xd0b53d9277642d899df5c87a3966a349a798f224,aerodrome,USDC / WETH 0.05%,USDC,WETH,5,9410731.4999,29035281.4967497,0.072,LOW,5.0,narrow_5pct,0.05,0.007713,0.00216,0.3,-0.294447,0.0257,0.000432,True
0xd0b53d9277642d899df5c87a3966a349a798f224,aerodrome,USDC / WETH 0.05%,USDC,WETH,5,9410731.4999,29035281.4967497,0.072,LOW,10.0,narrow_5pct,0.05,0.015427,0.00432,0.3,-0.288893,0.0514,0.000432,True
0xd0b53d9277642d899df5c87a3966a349a798f224,aerodrome,USDC / WETH 0.05%,USDC,WETH,5,9410731.4999,29035281.4967497,0.072,LOW,1.0,medium_15pct,0.15,0.001543,0.000216,0.3,-0.298673,0.0051,0.000216,True
0xd0b53d9277642d899df5c87a3966a349a798f224,aerodrome,USDC / WETH 0.05%,USDC,WETH,5,9410731.4999,29035281.4967497,0.072,LOW,3.0,medium_15pct,0.15,0.004628,0.000648,0.3,-0.29602,0.0154,0.000216,True
0xd0b53d9277642d899df5c87a3966a349a798f224,aerodrome,USDC / WETH 0.05%,USDC,WETH,5,9410731.4999,29035281.4967497,0.072,LOW,5.0,medium_15pct,0.15,0.007713,0.00108,0.3,-0.293367,0.0257,0.000216,True
0xd0b53d9277642d899df5c87a3966a349a798f224,aerodrome,USDC / WETH 0.05%,USDC,WETH,5,9410731.4999,29035281.4967497,0.072,LOW,10.0,medium_15pct,0.15,0.015427,0.00216,0.3,-0.286733,0.0514,0.000216,True
0xd0b53d9277642d899df5c87a3966a349a798f224,aerodrome,USDC / WETH 0.05%,USDC,WETH,5,9410731.4999,29035281.4967497,0.072,LOW,1.0,wide_40pct,0.4,0.001543,7.2e-05,0.3,-0.298529,0.0051,7.2e-05,True
0xd0b53d9277642d899df5c87a3966a349a798f224,aerodrome,USDC / WETH 0.05%,USDC,WETH,5,9410731.4999,29035281.4967497,0.072,LOW,3.0,wide_40pct,0.4,0.004628,0.000216,0.3,-0.295588,0.0154,7.2e-05,True
0xd0b53d9277642d899df5c87a3966a349a798f224,aerodrome,USDC / WETH 0.05%,USDC,WETH,5,9410731.4999,29035281.4967497,0.072,LOW,5.0,wide_40pct,0.4,0.007713,0.00036,0.3,-0.292647,0.0257,7.2e-05,True
0xd0b53d9277642d899df5c87a3966a349a798f224,aerodrome,USDC / WETH 0.05%,USDC,WETH,5,9410731.4999,29035281.4967497,0.072,LOW,10.0,wide_40pct,0.4,0.015427,0.00072,0.3,-0.285293,0.0514,7.2e-05,True
0x0ab02e160f0df68dc049b012c514857306960eae,aerodrome,CTR / USDC 0.018%,CTR,USDC,1.8,587051.9291,26092521.1011273,-16.033,MEDIUM,1.0,narrow_5pct,0.05,0.008,0.096198,0.3,-0.388198,0.0267,0.096198,False
0x0ab02e160f0df68dc049b012c514857306960eae,aerodrome,CTR / USDC 0.018%,CTR,USDC,1.8,587051.9291,26092521.1011273,-16.033,MEDIUM,3.0,narrow_5pct,0.05,0.024001,0.288594,0.3,-0.564593,0.08,0.096198,False
0x0ab02e160f0df68dc049b012c514857306960eae,aerodrome,CTR / USDC 0.018%,CTR,USDC,1.8,587051.9291,26092521.1011273,-16.033,MEDIUM,5.0,narrow_5pct,0.05,0.040002,0.48099,0.3,-0.740988,0.1333,0.096198,False
0x0ab02e160f0df68dc049b012c514857306960eae,aerodrome,CTR / USDC 0.018%,CTR,USDC,1.8,587051.9291,26092521.1011273,-16.033,MEDIUM,10.0,narrow_5pct,0.05,0.080004,0.96198,0.3,-1.181976,0.2667,0.096198,False
0x0ab02e160f0df68dc049b012c514857306960eae,aerodrome,CTR / USDC 0.018%,CTR,USDC,1.8,587051.9291,26092521.1011273,-16.033,MEDIUM,1.0,medium_15pct,0.15,0.008,0.048099,0.3,-0.340099,0.0267,0.048099,False
0x0ab02e160f0df68dc049b012c514857306960eae,aerodrome,CTR / USDC 0.018%,CTR,USDC,1.8,587051.9291,26092521.1011273,-16.033,MEDIUM,3.0,medium_15pct,0.15,0.024001,0.144297,0.3,-0.420296,0.08,0.048099,False
0x0ab02e160f0df68dc049b012c514857306960eae,aerodrome,CTR / USDC 0.018%,CTR,USDC,1.8,587051.9291,26092521.1011273,-16.033,MEDIUM,5.0,medium_15pct,0.15,0.040002,0.240495,0.3,-0.500493,0.1333,0.048099,False
0x0ab02e160f0df68dc049b012c514857306960eae,aerodrome,CTR / USDC 0.018%,CTR,USDC,1.8,587051.9291,26092521.1011273,-16.033,MEDIUM,10.0,medium_15pct,0.15,0.080004,0.48099,0.3,-0.700986,0.2667,0.048099,False
0x0ab02e160f0df68dc049b012c514857306960eae,aerodrome,CTR / USDC 0.018%,CTR,USDC,1.8,587051.9291,26092521.1011273,-16.033,MEDIUM,1.0,wide_40pct,0.4,0.008,0.016033,0.3,-0.308033,0.0267,0.016033,False
0x0ab02e160f0df68dc049b012c514857306960eae,aerodrome,CTR / USDC 0.018%,CTR,USDC,1.8,587051.9291,26092521.1011273,-16.033,MEDIUM,3.0,wide_40pct,0.4,0.024001,0.048099,0.3,-0.324098,0.08,0.016033,False
0x0ab02e160f0df68dc049b012c514857306960eae,aerodrome,CTR / USDC 0.018%,CTR,USDC,1.8,587051.9291,26092521.1011273,-16.033,MEDIUM,5.0,wide_40pct,0.4,0.040002,0.080165,0.3,-0.340163,0.1333,0.016033,False
0x0ab02e160f0df68dc049b012c514857306960eae,aerodrome,CTR / USDC 0.018%,CTR,USDC,1.8,587051.9291,26092521.1011273,-16.033,MEDIUM,10.0,wide_40pct,0.4,0.080004,0.16033,0.3,-0.380326,0.2667,0.016033,False
0xb94b22332abf5f89877a14cc88f2abc48c34b3df,aerodrome,cbBTC / USDC 0.01%,cbBTC,USDC,1,2335802.1799,22644739.2200665,1.068,MEDIUM,1.0,narrow_5pct,0.05,0.000969,0.006408,0.3,-0.305439,0.0032,0.006408,False
0xb94b22332abf5f89877a14cc88f2abc48c34b3df,aerodrome,cbBTC / USDC 0.01%,cbBTC,USDC,1,2335802.1799,22644739.2200665,1.068,MEDIUM,3.0,narrow_5pct,0.05,0.002908,0.019224,0.3,-0.316316,0.0097,0.006408,False
0xb94b22332abf5f89877a14cc88f2abc48c34b3df,aerodrome,cbBTC / USDC 0.01%,cbBTC,USDC,1,2335802.1799,22644739.2200665,1.068,MEDIUM,5.0,narrow_5pct,0.05,0.004847,0.03204,0.3,-0.327193,0.0162,0.006408,False
0xb94b22332abf5f89877a14cc88f2abc48c34b3df,aerodrome,cbBTC / USDC 0.01%,cbBTC,USDC,1,2335802.1799,22644739.2200665,1.068,MEDIUM,10.0,narrow_5pct,0.05,0.009695,0.06408,0.3,-0.354385,0.0323,0.006408,False
0xb94b22332abf5f89877a14cc88f2abc48c34b3df,aerodrome,cbBTC / USDC 0.01%,cbBTC,USDC,1,2335802.1799,22644739.2200665,1.068,MEDIUM,1.0,medium_15pct,0.15,0.000969,0.003204,0.3,-0.302235,0.0032,0.003204,False
0xb94b22332abf5f89877a14cc88f2abc48c34b3df,aerodrome,cbBTC / USDC 0.01%,cbBTC,USDC,1,2335802.1799,22644739.2200665,1.068,MEDIUM,3.0,medium_15pct,0.15,0.002908,0.009612,0.3,-0.306704,0.0097,0.003204,False
0xb94b22332abf5f89877a14cc88f2abc48c34b3df,aerodrome,cbBTC / USDC 0.01%,cbBTC,USDC,1,2335802.1799,22644739.2200665,1.068,MEDIUM,5.0,medium_15pct,0.15,0.004847,0.01602,0.3,-0.311173,0.0162,0.003204,False
0xb94b22332abf5f89877a14cc88f2abc48c34b3df,aerodrome,cbBTC / USDC 0.01%,cbBTC,USDC,1,2335802.1799,22644739.2200665,1.068,MEDIUM,10.0,medium_15pct,0.15,0.009695,0.03204,0.3,-0.322345,0.0323,0.003204,False
0xb94b22332abf5f89877a14cc88f2abc48c34b3df,aerodrome,cbBTC / USDC 0.01%,cbBTC,USDC,1,2335802.1799,22644739.2200665,1.068,MEDIUM,1.0,wide_40pct,0.4,0.000969,0.001068,0.3,-0.300099,0.0032,0.001068,False
0xb94b22332abf5f89877a14cc88f2abc48c34b3df,aerodrome,cbBTC / USDC 0.01%,cbBTC,USDC,1,2335802.1799,22644739.2200665,1.068,MEDIUM,3.0,wide_40pct,0.4,0.002908,0.003204,0.3,-0.300296,0.0097,0.001068,False
0xb94b22332abf5f89877a14cc88f2abc48c34b3df,aerodrome,cbBTC / USDC 0.01%,cbBTC,USDC,1,2335802.1799,22644739.2200665,1.068,MEDIUM,5.0,wide_40pct,0.4,0.004847,0.00534,0.3,-0.300493,0.0162,0.001068,False
0xb94b22332abf5f89877a14cc88f2abc48c34b3df,aerodrome,cbBTC / USDC 0.01%,cbBTC,USDC,1,2335802.1799,22644739.2200665,1.068,MEDIUM,10.0,wide_40pct,0.4,0.009695,0.01068,0.3,-0.300985,0.0323,0.001068,False
0x12d76c5c8ec8edffd3c143995b0aa43fe44a6d71eb9113796272909e54b8e078,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,3993896.8526,16454060.6412459,0.978,MEDIUM,1.0,narrow_5pct,0.05,0.00206,0.005868,0.3,-0.303808,0.0069,0.005868,False
0x12d76c5c8ec8edffd3c143995b0aa43fe44a6d71eb9113796272909e54b8e078,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,3993896.8526,16454060.6412459,0.978,MEDIUM,3.0,narrow_5pct,0.05,0.00618,0.017604,0.3,-0.311424,0.0206,0.005868,False
0x12d76c5c8ec8edffd3c143995b0aa43fe44a6d71eb9113796272909e54b8e078,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,3993896.8526,16454060.6412459,0.978,MEDIUM,5.0,narrow_5pct,0.05,0.0103,0.02934,0.3,-0.31904,0.0343,0.005868,False
0x12d76c5c8ec8edffd3c143995b0aa43fe44a6d71eb9113796272909e54b8e078,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,3993896.8526,16454060.6412459,0.978,MEDIUM,10.0,narrow_5pct,0.05,0.020599,0.05868,0.3,-0.338081,0.0687,0.005868,False
0x12d76c5c8ec8edffd3c143995b0aa43fe44a6d71eb9113796272909e54b8e078,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,3993896.8526,16454060.6412459,0.978,MEDIUM,1.0,medium_15pct,0.15,0.00206,0.002934,0.3,-0.300874,0.0069,0.002934,False
0x12d76c5c8ec8edffd3c143995b0aa43fe44a6d71eb9113796272909e54b8e078,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,3993896.8526,16454060.6412459,0.978,MEDIUM,3.0,medium_15pct,0.15,0.00618,0.008802,0.3,-0.302622,0.0206,0.002934,False
0x12d76c5c8ec8edffd3c143995b0aa43fe44a6d71eb9113796272909e54b8e078,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,3993896.8526,16454060.6412459,0.978,MEDIUM,5.0,medium_15pct,0.15,0.0103,0.01467,0.3,-0.30437,0.0343,0.002934,False
0x12d76c5c8ec8edffd3c143995b0aa43fe44a6d71eb9113796272909e54b8e078,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,3993896.8526,16454060.6412459,0.978,MEDIUM,10.0,medium_15pct,0.15,0.020599,0.02934,0.3,-0.308741,0.0687,0.002934,False
0x12d76c5c8ec8edffd3c143995b0aa43fe44a6d71eb9113796272909e54b8e078,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,3993896.8526,16454060.6412459,0.978,MEDIUM,1.0,wide_40pct,0.4,0.00206,0.000978,0.3,-0.298918,0.0069,0.000978,False
0x12d76c5c8ec8edffd3c143995b0aa43fe44a6d71eb9113796272909e54b8e078,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,3993896.8526,16454060.6412459,0.978,MEDIUM,3.0,wide_40pct,0.4,0.00618,0.002934,0.3,-0.296754,0.0206,0.000978,False
0x12d76c5c8ec8edffd3c143995b0aa43fe44a6d71eb9113796272909e54b8e078,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,3993896.8526,16454060.6412459,0.978,MEDIUM,5.0,wide_40pct,0.4,0.0103,0.00489,0.3,-0.29459,0.0343,0.000978,False
0x12d76c5c8ec8edffd3c143995b0aa43fe44a6d71eb9113796272909e54b8e078,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,3993896.8526,16454060.6412459,0.978,MEDIUM,10.0,wide_40pct,0.4,0.020599,0.00978,0.3,-0.289181,0.0687,0.000978,False
0xfbb6eed8e7aa03b138556eedaf5d271a5e1e43ef,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,7276211.0203,15559709.2325096,0.978,MEDIUM,1.0,narrow_5pct,0.05,0.001069,0.005868,0.3,-0.304799,0.0036,0.005868,False
0xfbb6eed8e7aa03b138556eedaf5d271a5e1e43ef,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,7276211.0203,15559709.2325096,0.978,MEDIUM,3.0,narrow_5pct,0.05,0.003208,0.017604,0.3,-0.314396,0.0107,0.005868,False
0xfbb6eed8e7aa03b138556eedaf5d271a5e1e43ef,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,7276211.0203,15559709.2325096,0.978,MEDIUM,5.0,narrow_5pct,0.05,0.005346,0.02934,0.3,-0.323994,0.0178,0.005868,False
0xfbb6eed8e7aa03b138556eedaf5d271a5e1e43ef,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,7276211.0203,15559709.2325096,0.978,MEDIUM,10.0,narrow_5pct,0.05,0.010692,0.05868,0.3,-0.347988,0.0356,0.005868,False
0xfbb6eed8e7aa03b138556eedaf5d271a5e1e43ef,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,7276211.0203,15559709.2325096,0.978,MEDIUM,1.0,medium_15pct,0.15,0.001069,0.002934,0.3,-0.301865,0.0036,0.002934,False
0xfbb6eed8e7aa03b138556eedaf5d271a5e1e43ef,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,7276211.0203,15559709.2325096,0.978,MEDIUM,3.0,medium_15pct,0.15,0.003208,0.008802,0.3,-0.305594,0.0107,0.002934,False
0xfbb6eed8e7aa03b138556eedaf5d271a5e1e43ef,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,7276211.0203,15559709.2325096,0.978,MEDIUM,5.0,medium_15pct,0.15,0.005346,0.01467,0.3,-0.309324,0.0178,0.002934,False
0xfbb6eed8e7aa03b138556eedaf5d271a5e1e43ef,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,7276211.0203,15559709.2325096,0.978,MEDIUM,10.0,medium_15pct,0.15,0.010692,0.02934,0.3,-0.318648,0.0356,0.002934,False
0xfbb6eed8e7aa03b138556eedaf5d271a5e1e43ef,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,7276211.0203,15559709.2325096,0.978,MEDIUM,1.0,wide_40pct,0.4,0.001069,0.000978,0.3,-0.299909,0.0036,0.000978,False
0xfbb6eed8e7aa03b138556eedaf5d271a5e1e43ef,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,7276211.0203,15559709.2325096,0.978,MEDIUM,3.0,wide_40pct,0.4,0.003208,0.002934,0.3,-0.299726,0.0107,0.000978,False
0xfbb6eed8e7aa03b138556eedaf5d271a5e1e43ef,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,7276211.0203,15559709.2325096,0.978,MEDIUM,5.0,wide_40pct,0.4,0.005346,0.00489,0.3,-0.299544,0.0178,0.000978,False
0xfbb6eed8e7aa03b138556eedaf5d271a5e1e43ef,aerodrome,cbBTC / USDC 0.05%,cbBTC,USDC,5,7276211.0203,15559709.2325096,0.978,MEDIUM,10.0,wide_40pct,0.4,0.010692,0.00978,0.3,-0.299088,0.0356,0.000978,False
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,aerodrome,USDT / USDC 0.01%,USDT,USDC,1,1090337.8093,15400336.797491,0.444,MEDIUM,1.0,narrow_5pct,0.05,0.001412,0.002664,0.3,-0.301252,0.0047,0.002664,False
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,aerodrome,USDT / USDC 0.01%,USDT,USDC,1,1090337.8093,15400336.797491,0.444,MEDIUM,3.0,narrow_5pct,0.05,0.004237,0.007992,0.3,-0.303755,0.0141,0.002664,False
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,aerodrome,USDT / USDC 0.01%,USDT,USDC,1,1090337.8093,15400336.797491,0.444,MEDIUM,5.0,narrow_5pct,0.05,0.007062,0.01332,0.3,-0.306258,0.0235,0.002664,False
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,aerodrome,USDT / USDC 0.01%,USDT,USDC,1,1090337.8093,15400336.797491,0.444,MEDIUM,10.0,narrow_5pct,0.05,0.014124,0.02664,0.3,-0.312516,0.0471,0.002664,False
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,aerodrome,USDT / USDC 0.01%,USDT,USDC,1,1090337.8093,15400336.797491,0.444,MEDIUM,1.0,medium_15pct,0.15,0.001412,0.001332,0.3,-0.29992,0.0047,0.001332,False
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,aerodrome,USDT / USDC 0.01%,USDT,USDC,1,1090337.8093,15400336.797491,0.444,MEDIUM,3.0,medium_15pct,0.15,0.004237,0.003996,0.3,-0.299759,0.0141,0.001332,False
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,aerodrome,USDT / USDC 0.01%,USDT,USDC,1,1090337.8093,15400336.797491,0.444,MEDIUM,5.0,medium_15pct,0.15,0.007062,0.00666,0.3,-0.299598,0.0235,0.001332,False
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,aerodrome,USDT / USDC 0.01%,USDT,USDC,1,1090337.8093,15400336.797491,0.444,MEDIUM,10.0,medium_15pct,0.15,0.014124,0.01332,0.3,-0.299196,0.0471,0.001332,False
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,aerodrome,USDT / USDC 0.01%,USDT,USDC,1,1090337.8093,15400336.797491,0.444,MEDIUM,1.0,wide_40pct,0.4,0.001412,0.000444,0.3,-0.299032,0.0047,0.000444,False
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,aerodrome,USDT / USDC 0.01%,USDT,USDC,1,1090337.8093,15400336.797491,0.444,MEDIUM,3.0,wide_40pct,0.4,0.004237,0.001332,0.3,-0.297095,0.0141,0.000444,False
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,aerodrome,USDT / USDC 0.01%,USDT,USDC,1,1090337.8093,15400336.797491,0.444,MEDIUM,5.0,wide_40pct,0.4,0.007062,0.00222,0.3,-0.295158,0.0235,0.000444,False
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,aerodrome,USDT / USDC 0.01%,USDT,USDC,1,1090337.8093,15400336.797491,0.444,MEDIUM,10.0,wide_40pct,0.4,0.014124,0.00444,0.3,-0.290316,0.0471,0.000444,False
0x841c1a22d9a505cbba3e9bf90fd43e1201a09932ca0a90816579346be5f092af,aerodrome,USDC / USDT 0.01%,USDC,USDT,1,389491.3608,15119935.8025296,-0.91,MEDIUM,1.0,narrow_5pct,0.05,0.003882,0.00546,0.3,-0.301578,0.0129,0.00546,False
0x841c1a22d9a505cbba3e9bf90fd43e1201a09932ca0a90816579346be5f092af,aerodrome,USDC / USDT 0.01%,USDC,USDT,1,389491.3608,15119935.8025296,-0.91,MEDIUM,3.0,narrow_5pct,0.05,0.011646,0.01638,0.3,-0.304734,0.0388,0.00546,False
0x841c1a22d9a505cbba3e9bf90fd43e1201a09932ca0a90816579346be5f092af,aerodrome,USDC / USDT 0.01%,USDC,USDT,1,389491.3608,15119935.8025296,-0.91,MEDIUM,5.0,narrow_5pct,0.05,0.01941,0.0273,0.3,-0.30789,0.0647,0.00546,False
0x841c1a22d9a505cbba3e9bf90fd43e1201a09932ca0a90816579346be5f092af,aerodrome,USDC / USDT 0.01%,USDC,USDT,1,389491.3608,15119935.8025296,-0.91,MEDIUM,10.0,narrow_5pct,0.05,0.03882,0.0546,0.3,-0.31578,0.1294,0.00546,False
0x841c1a22d9a505cbba3e9bf90fd43e1201a09932ca0a90816579346be5f092af,aerodrome,USDC / USDT 0.01%,USDC,USDT,1,389491.3608,15119935.8025296,-0.91,MEDIUM,1.0,medium_15pct,0.15,0.003882,0.00273,0.3,-0.298848,0.0129,0.00273,False
0x841c1a22d9a505cbba3e9bf90fd43e1201a09932ca0a90816579346be5f092af,aerodrome,USDC / USDT 0.01%,USDC,USDT,1,389491.3608,15119935.8025296,-0.91,MEDIUM,3.0,medium_15pct,0.15,0.011646,0.00819,0.3,-0.296544,0.0388,0.00273,False
0x841c1a22d9a505cbba3e9bf90fd43e1201a09932ca0a90816579346be5f092af,aerodrome,USDC / USDT 0.01%,USDC,USDT,1,389491.3608,15119935.8025296,-0.91,MEDIUM,5.0,medium_15pct,0.15,0.01941,0.01365,0.3,-0.29424,0.0647,0.00273,False
0x841c1a22d9a505cbba3e9bf90fd43e1201a09932ca0a90816579346be5f092af,aerodrome,USDC / USDT 0.01%,USDC,USDT,1,389491.3608,15119935.8025296,-0.91,MEDIUM,10.0,medium_15pct,0.15,0.03882,0.0273,0.3,-0.28848,0.1294,0.00273,False
0x841c1a22d9a505cbba3e9bf90fd43e1201a09932ca0a90816579346be5f092af,aerodrome,USDC / USDT 0.01%,USDC,USDT,1,389491.3608,15119935.8025296,-0.91,MEDIUM,1.0,wide_40pct,0.4,0.003882,0.00091,0.3,-0.297028,0.0129,0.00091,False
0x841c1a22d9a505cbba3e9bf90fd43e1201a09932ca0a90816579346be5f092af,aerodrome,USDC / USDT 0.01%,USDC,USDT,1,389491.3608,15119935.8025296,-0.91,MEDIUM,3.0,wide_40pct,0.4,0.011646,0.00273,0.3,-0.291084,0.0388,0.00091,False
0x841c1a22d9a505cbba3e9bf90fd43e1201a09932ca0a90816579346be5f092af,aerodrome,USDC / USDT 0.01%,USDC,USDT,1,389491.3608,15119935.8025296,-0.91,MEDIUM,5.0,wide_40pct,0.4,0.01941,0.00455,0.3,-0.28514,0.0647,0.00091,False
0x841c1a22d9a505cbba3e9bf90fd43e1201a09932ca0a90816579346be5f092af,aerodrome,USDC / USDT 0.01%,USDC,USDT,1,389491.3608,15119935.8025296,-0.91,MEDIUM,10.0,wide_40pct,0.4,0.03882,0.0091,0.3,-0.27028,0.1294,0.00091,False
0xd08f1fb797bfacded23323178672557034c64cfa,aerodrome,deSPXA / USDC 0.05%,deSPXA,USDC,5,3465066.1995,7285474.02743657,-0.573,MEDIUM,1.0,narrow_5pct,0.05,0.001051,0.003438,0.3,-0.302387,0.0035,0.003438,False
0xd08f1fb797bfacded23323178672557034c64cfa,aerodrome,deSPXA / USDC 0.05%,deSPXA,USDC,5,3465066.1995,7285474.02743657,-0.573,MEDIUM,3.0,narrow_5pct,0.05,0.003154,0.010314,0.3,-0.30716,0.0105,0.003438,False
0xd08f1fb797bfacded23323178672557034c64cfa,aerodrome,deSPXA / USDC 0.05%,deSPXA,USDC,5,3465066.1995,7285474.02743657,-0.573,MEDIUM,5.0,narrow_5pct,0.05,0.005256,0.01719,0.3,-0.311934,0.0175,0.003438,False
0xd08f1fb797bfacded23323178672557034c64cfa,aerodrome,deSPXA / USDC 0.05%,deSPXA,USDC,5,3465066.1995,7285474.02743657,-0.573,MEDIUM,10.0,narrow_5pct,0.05,0.010513,0.03438,0.3,-0.323867,0.035,0.003438,False
