pool_id,window,block_number,tx_hash,log_index,sender,recipient,amount0,amount1,tick
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759100,0x0a9fa3ee609d9eaba357e9cf80400cc0c1563b11588fc3c0d3cace24d65153aa,63,0x733ce7beed75a8c98268be0b05ec0e11359b5d38,0x733ce7beed75a8c98268be0b05ec0e11359b5d38,-310956420524349227803,449576169540756437,-65396
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759101,0xf244799623d5efb6d58af61559d13bb9b2ccf16b42459b6c8090da071714f367,192,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,8965245014421908000,-12959290903013800,-65396
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759102,0x39fe17a195efe56c3b01f93e3cd48abfbd464a1efd9dcbdd2d1b77df7d08ea73,49,0xb5a26660c0dba111771c1e55c5e8c302ccccd3f1,0xb5a26660c0dba111771c1e55c5e8c302ccccd3f1,258292825201272804,-373363063735729,-65396
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759102,0x6ea0745f5fbdf468aa5dab768b2ddfffe06ee8db2aea0cd338044d437407e5e2,74,0xb8a7895ff54efc999e0fa1391e7be489b68883b6,0xb8a7895ff54efc999e0fa1391e7be489b68883b6,25239645695066009168,-36483969057134500,-65396
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759102,0x4b972783bf77e3a4f8414b9dae633e084d1f3210234bafa0135c17600f6eb4e4,112,0x0501f595d17dd90ff11a9873692ee3f8d478f4e5,0x0501f595d17dd90ff11a9873692ee3f8d478f4e5,14606981092128143088,-21114412577018787,-65396
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759103,0xecfc6a6016bbc6978c7e1ed3591f31d8e48884a31d497d8296e30b430dbb8e0b,64,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,18078954669881229,-26133149106574,-65396
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759103,0x99c71f58eaeb2cdb2302b9e4b7183ddf4350d21c16173e4ca843691a2fc33b05,77,0xb5a26660c0dba111771c1e55c5e8c302ccccd3f1,0xb5a26660c0dba111771c1e55c5e8c302ccccd3f1,23940758721410411,-34606393366071,-65396
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759104,0x51363cd3f65f163eb4c6cd4aaee13bdb9179619a9590589220c85056193f51c4,32,0x733ce7beed75a8c98268be0b05ec0e11359b5d38,0x733ce7beed75a8c98268be0b05ec0e11359b5d38,1574136869747679688949,-2275356940344424096,-65396
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759107,0xed8e4f23a831b0392f8c07df93cbc5ce0bd2d5ede2bfd78a0441d54be67ed654,8,0x733ce7beed75a8c98268be0b05ec0e11359b5d38,0x733ce7beed75a8c98268be0b05ec0e11359b5d38,3859943494793797900165,-5578901403199972527,-65398
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759109,0x45f14ac1181f97ac30367b6b7a8f1ab5eb56ec936d2aa89ea298779f023a9d8f,22,0x93c30e6e09f698cfea99b09b5166ed90cfaedd17,0x76801132a22801640284cd67f7dd41fed2926b6a,-4387285968649378308125,6342410726302326784,-65396
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759109,0x62027a598d954cd3c096d7565257a074a0af32e2eb9556e446e61b3b76d4689d,227,0xb5cb0550811d3ded8203b64a51b8c6781644df4e,0xb5cb0550811d3ded8203b64a51b8c6781644df4e,350362303359752856,-506431444285550,-65396
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759110,0x369b148f56cc6eac5f863a833fe2df2b4b9c2ae1b07a50dc0fe4d837b3bc883f,33,0xb5a26660c0dba111771c1e55c5e8c302ccccd3f1,0xb5a26660c0dba111771c1e55c5e8c302ccccd3f1,27411161558061259,-39621483010392,-65396
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759112,0x7800475362baaa1b47aa093861fc30cedf24c2686c739c59ed672c198594da73,62,0x1b81d678ffb9c0263b24a97847620c99d213eb14,0x1b81d678ffb9c0263b24a97847620c99d213eb14,29999999999999999840,-43363499694816424,-65396
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759112,0x6de8c9f7b7a6ac39392e1f00f6d88ac914383e5e763c87fcd1930b79c07b5473,148,0x93c30e6e09f698cfea99b09b5166ed90cfaedd17,0x76801132a22801640284cd67f7dd41fed2926b6a,-768845405634733428993,1111563562480266880,-65396
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759112,0xfe88faa811a110dc5f65084b5eb8ba7cd90b89608f3ca794b5b61c99c6366444,187,0x733ce7beed75a8c98268be0b05ec0e11359b5d38,0x733ce7beed75a8c98268be0b05ec0e11359b5d38,-1441626752052513441009,2084318590391415839,-65395
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759113,0xb4f3b8449de57e34e9c9f18541791561e9b20b15819235f89c30e78dc52d11a0,9,0x93c30e6e09f698cfea99b09b5166ed90cfaedd17,0x76801132a22801640284cd67f7dd41fed2926b6a,-11870767864785369599667,17166683854210344960,-65391
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759113,0x78ea3f26ead1da15abb0bee0df03c95cca0f24fc88ea56fbb1933c7e589e30e4,28,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,2818413560904828104566,-4075594570473594209,-65392
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759113,0x78ea3f26ead1da15abb0bee0df03c95cca0f24fc88ea56fbb1933c7e589e30e4,38,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,565467062076321054,-817660768888671,-65392
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759113,0x404593d089697ee2f9030884ffd0b95f297e015ae12ee9eb2127039673dc8c24,72,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,98994179514249625053,-143144540222113477,-65392
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759113,0x404593d089697ee2f9030884ffd0b95f297e015ae12ee9eb2127039673dc8c24,86,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,19363927555516238,-27999988946924,-65392
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759113,0x12a369ed27778a0f26b91694ed55aa29627a54a4fa630e098b45f9149c903e0f,579,0x733ce7beed75a8c98268be0b05ec0e11359b5d38,0x733ce7beed75a8c98268be0b05ec0e11359b5d38,-3427608774184860203920,4957552651767013338,-65391
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759113,0x0b499d17222e8d5e920bb0389caefa6524fd8231985e8fe18c2df702b6d45bda,588,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,733075583581269581765,-1060126009757142101,-65392
0xf2688Fb5B81049DFB7703aDa5e770543770612C4,72h,101759113,0x0b499d17222e8d5e920bb0389caefa6524fd8231985e8fe18c2df702b6d45bda,591,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,38280053462668253,-55357435545029,-65392
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101816687,0xc0a51033b49ae2c41b3b011b21e7b341372fb04c47f66d362a58e43f86cd4cf2,68,0xbbbf03817a447451bad374c97a7c7d566471f2fd,0x894bf911a1b1677c28d6615de71ef03e9de46bb3,-78028635100047294109,113477447420125804,-65339
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101816690,0x793f99cc0f313b26e09a930663621055005f6f044c5c57a77ba3b84bedf071da,17,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-4932578394163532424,7174740457092351,-65339
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101816717,0x1e20fc145a38b90ff71670d95016ff08a510d276a2e326ce619f3fa93535e783,105,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,-92203030362415395763,134142735197817000,-65335
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817104,0x3f6935591c70e33a3ab6be82831d98e1aa0cb62a0ddc083663535ac6f78e8b6b,49,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,13940112123212587782,-20264045657248538,-65336
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817201,0x81d1aad5f988c55290ba7f67a349a62b32b548bcc4e8a28a28a8740227a5e20c,87,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,108949604459225000000,-158333219659719669,-65340
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817287,0x0a3487e1a2350fb6c0da9397ce54342d9fe1509135927faf79096dfb6af6925e,108,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,2222042145299523125,-3228464377020466,-65341
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817307,0x3e5a08430c53292b077cae5d98debe6a8b736d40d5f5d2f576ad88da26e5f755,128,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,69979978383428045433,-101660171389977970,-65344
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817309,0xd830dbebaf60fbc7e495633dd1bb809e25eaf34e2c5a601ee582b7fcfd681498,103,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,29876791548039013348,-43392910767090906,-65345
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817314,0xe2c13486e294120332bf976e35eab66a0edfd607e3900f5a63adba8019c1e8e2,154,0xf1afd3bbeefe61042b2b29f42d65f71ac5bc881e,0xf1afd3bbeefe61042b2b29f42d65f71ac5bc881e,2672049200000000000,-3880603076303522,-65345
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817400,0xbec8640683eeedfbe9c4885382e233a43f8e0a16361fcbe9cfe6f2f5a742adef,310,0xc2eff1f1ce35d395408a34ad881dbcd978f40b89,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,-17895312742957400193,26016120350834756,-65344
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817417,0x9258bf1378a6c96fa7a5a8d01d5bef24db2154fc5e33878e24843bf154958024,315,0xaa8351450da5dce30045b54a6d025fa23bf07cb9,0xaa8351450da5dce30045b54a6d025fa23bf07cb9,-99942159095429018179,145331860823022664,-65340
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817608,0x9b4c0b8a7159fa4a1c76079fdc48d9bdc30d8d1e4ca171a5bd89d862d83098cd,103,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,497960611986288405,-723543374667737,-65340
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817610,0x6a36daf7f0c5f44fd9d99098455160004a6eaa0bdaec4cb51c86e6b0ba0aca5d,564,0xb5cb0550811d3ded8203b64a51b8c6781644df4e,0xb5cb0550811d3ded8203b64a51b8c6781644df4e,281037643032569307,-408350746846593,-65340
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817611,0xc015e22a5508ca6f401b4e3b955b9ed4b55c7695923e3c679b9ab1d0edbfbea8,390,0xf20aa5e9d428432b49b4cc857be6feccef0b65bd,0x6d8163e9db6c949e92e49c9b3cdb36c69395b680,1369265117186332416,-1989550100790167,-65340
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817620,0xd552d4d37c6b08e8a33ace611b078930d325e24837fd1c49c9a569fed100821e,60,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,23815965881919975438,-34602882386398761,-65341
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817622,0xc64247ae717a945c797d0be1718129981d08aedc1adf0fd5384eb2211609a0af,182,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,995885228318713569,-1446873139204308,-65341
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817633,0x256f597752cefafee6464de28887a919f06e9eafcf40e5ee9b5d2852c3b1c170,153,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,1046649811421275056,-1520619924932454,-65341
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817643,0xda9efba4ada1aab79e4e1300b0dfe634cbeefd637d9250cd9078100348cdaf34,37,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,19853725799361568204,-28843104030095944,-65342
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817645,0xdd7b68c35f069ad1360b2790aa89c961363e7a41c19478dcd607eaca78fa8d13,55,0xc2eff1f1ce35d395408a34ad881dbcd978f40b89,0xc2eff1f1ce35d395408a34ad881dbcd978f40b89,5778817653854557354,-8394895559801787,-65342
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817645,0xb30b4201840aa7f812330df1a8a16470550d9327b9554c15c3d99520b6d4fe41,70,0xc2eff1f1ce35d395408a34ad881dbcd978f40b89,0xc2eff1f1ce35d395408a34ad881dbcd978f40b89,7893963912759103642,-11467237771990371,-65343
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817671,0xdf4c9e85067d8473f0f77945c674f6a8666063051c2fef60117cebdd01261092,97,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,49794479434279864000,-72325527557371604,-65345
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817873,0x6c8bdae133202a2a700c3d2e5dfb5953577ba55133be876e042fa98e2bc3d9cf,113,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,92914539191794800000,-134915650953228529,-65349
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101817897,0xe6c7aa2c1e375f456ca2f46c4259520b83c29a22dcac04e0e185c0769ce84e7e,128,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,44494058086873000000,-64588295223503774,-65350
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101818176,0x490c31b0008968b5aed030fa71cb5d5494595875eba2af885314c407822ce95b,361,0xf1afd3bbeefe61042b2b29f42d65f71ac5bc881e,0xf1afd3bbeefe61042b2b29f42d65f71ac5bc881e,3088449666541880291,-4482790159241118,-65351
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101818257,0xee0b4c88a34bc6a3df84fa321e2dc62d192785ad1c053eba82cf2d1ffa7f0d4b,114,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,10857464531657604000,-15758810346398095,-65351
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101818531,0xd7b6db2364edbf1d3f5d44a67a518fe9e6721b95e6db7dfd0c970ab9c128c521,601,0xb80ccaa913d36757fe7b6251333113e650a11867,0xb80ccaa913d36757fe7b6251333113e650a11867,-1772692314786381404,2575457514185469,-65351
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101818872,0x0e1d64fffaade1189dcc33852c79232b74515f677bdf9f52b05951f3e17616aa,405,0xb80ccaa913d36757fe7b6251333113e650a11867,0xb80ccaa913d36757fe7b6251333113e650a11867,-114583004231424473,166472681724063,-65351
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101819537,0x6813a332e870bcee2d49c6c79fcb35c7e52d9890282dc30bfb0be92fc06ea43a,64,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,-47796522760239582805,69448572007753776,-65349
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101819540,0xf6f69c61f847f7b8856011c47f7ae5f56253d8ce8da1d17aabc27d0082259b8b,148,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,-34302227441678059626,49850000000000000,-65348
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101819544,0x2b6d8ed1846cb573dc61062ce62ae895e458971dc80f48aded122a34fd7fe868,202,0xf17b1a52057676d542b0aae8d38e4e5c1cd0f3d0,0xf17b1a52057676d542b0aae8d38e4e5c1cd0f3d0,24154227440961050,-35069796677976,-65348
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101819705,0xd880c78c3df204469536578abc787adcb8c51d5c50c05a85c84578dfaab9c75e,376,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,-28081512332314447114,40815104079536430,-65346
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101819845,0x1919d646c7b9772a75484ee6c90b40fb1ca899d6f30e61054e88b755ec6c30a9,86,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,-74872578596351248810,108847462244842000,-65343
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101819976,0x3b0189e6f1b208d98d75f9f3f6b3bbfea05a757dede9b5a448ca93c20c833a52,73,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,-47820265609157271537,69537783978102628,-65341
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101819988,0x5e124c54aadfcf61109f9d5a018a8b2889b6234adb8bf988e11753ab1092ef72,79,0x00000000ae2193c4ac6521146b1adafe9b43361d,0x00000000ae2193c4ac6521146b1adafe9b43361d,-10351648063840487656,15054700000000000,-65341
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101819988,0x139862b7f296c7b415442c6ac37cd5db759469264bd78355950a7ba3239540db,90,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,-18727286808886959183,27237317713190109,-65340
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101819993,0x180f342e6c6830be6c2742b4185277889dca30165b434a46ae7017beab17c4c0,136,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,-41124594622575845904,59820000000000000,-65338
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101820272,0xf8ee936003131a9f410ce3a6917479466a4d909e33d944447e4e3fb06a00dfa4,71,0xbc1d9760bd6ca468ca9fb5ff2cfbeac35d86c973,0xb80c0a901a179552e9ae01f8bbb2f3d8c37c4204,-27130427517309231034,39469760164262362,-65337
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101820315,0x1ab2f169b69ea1cd94e13cf3fa8a23ace99c8e5aed73225b59bad199021c232b,85,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,-56615402371121745803,82379630960743900,-65335
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101820410,0x1ee6ae71e8ed1912dc3a9060b4c621a0973694d5bce6c92662995a63bb85172d,266,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,-9377312309412092748,13646604770358589,-65334
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101820657,0xf03c9f1d093054c7b01418b2ad68f4705b571a44f21baa03458589b936412515,182,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,-54391266622996206212,79165206139023000,-65332
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101820673,0x1c47459208192ebd28616870a1b9ac605fc354f415770ad2ca40a116ff1f791a,58,0xbbbf03817a447451bad374c97a7c7d566471f2fd,0x894bf911a1b1677c28d6615de71ef03e9de46bb3,-73788676859096237603,107426984225865596,-65329
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101820710,0x2da1bf5ba0bb9b77abf2a67f8404f3ba9db328bb6884bb27ae6b686a7f0fb83f,88,0xc2eff1f1ce35d395408a34ad881dbcd978f40b89,0xc2eff1f1ce35d395408a34ad881dbcd978f40b89,-41689271031199737647,60709229143120178,-65327
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101820785,0xa05a26ea74555d786508ce8aff362c90292dea03c62e418c46c4aeb8ec3b891a,591,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,-149936324707162757700,218431099975646840,-65321
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101820803,0x9c43abb92126324b0ae5a1eeb1202852be8921301086779d314e34bdad16d063,179,0xbbbf03817a447451bad374c97a7c7d566471f2fd,0x894bf911a1b1677c28d6615de71ef03e9de46bb3,-75053241481628984171,109391193688709480,-65317
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101820805,0xdaec8390ddd91f6efc36b621536053f3a09eade90476c85800b3812b20641afb,93,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,-101904140415065412102,148580484737224278,-65313
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101820806,0x0025b57cfe4da4aa3e97dba012c653788950d6b8968dc3ddd7896c371723d42a,258,0xbbbf03817a447451bad374c97a7c7d566471f2fd,0x894bf911a1b1677c28d6615de71ef03e9de46bb3,-88243377352163093475,128712528915595176,-65310
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101820829,0xdf6ca383a3b9aa04958d7c2a47d3ffbf4b1d0454e372b749e0fed6463aa1eae1,85,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,0x679164dc5e7ded013600ba2a2c1e1ab99c4028f6,-53090765717638295677,77460990532559448,-65308
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101820986,0x5f3223467cd6b9d5d663c365566fb749ec8f24ac15bc82c630c07e1b38fbe0d8,50,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,22165124171320251328,-32309277738730977,-65308
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101821143,0x34ca668e50d173eca6fa638973300c77e7dd558c0c438351d62300e03af45e1a,66,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,50638388527878600000,-73802733183324683,-65310
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,24h,101821203,0x5183bf00274340dd95cc2af8142e893b438e2789955ac1d4240163344ddd0ed6,63,0xbbbf03817a447451bad374c97a7c7d566471f2fd,0x894bf911a1b1677c28d6615de71ef03e9de46bb3,75419063566937660462,-109890949223976326,-65314
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759109,0xbc46f896f4380c6abd72652c481f0f4b664467b89cd8f0d33b5a95d7a81fd349,196,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,0x258474cd00b4f42842ed424e6c2c1da0087031b8,-7052149305148998746,10192881286621093,-65403
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759113,0x404593d089697ee2f9030884ffd0b95f297e015ae12ee9eb2127039673dc8c24,74,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,-98994179514249625053,143114239872077989,-65398
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759115,0x6ed659c87d7fb4e77acad0fa67ab4d8f4a6a57e1a773bc8194895519f8d5a217,221,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,-56964321810090730922,82379630960743900,-65396
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759132,0xab5ece8454cf45a6ead9656933268f8adf0ebae0d9a7dfc77b5f6992b0eeb416,189,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,-75245327578240574295,108847462244842000,-65393
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759161,0x8b5dd3ac489bad123a32e248199060b85070599b235e6f352f2110297c825b2c,176,0xbbbf03817a447451bad374c97a7c7d566471f2fd,0x894bf911a1b1677c28d6615de71ef03e9de46bb3,-69358030301812860775,100361888133060000,-65390
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759163,0x4778d0b80f24dcc017d5a85bb612d7024c89e0633a8883c162f536d080779f2c,223,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,-80622743219051348798,116699212259829000,-65386
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759185,0xc5bc3b9319b2cbf9e8edae1022a634422809900cc54557f256dd0d513dca079d,90,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,-50916244794759238942,73720455981101291,-65384
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759187,0x7838d7ac6a615cd2a1eb2caa28b653f988d2f1c820187c9ea6f9d197cd18637a,158,0xbbbf03817a447451bad374c97a7c7d566471f2fd,0x894bf911a1b1677c28d6615de71ef03e9de46bb3,-441496445233045662931,639901560469842458,-65365
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759188,0x11a6ff17cc4d051fc60dc1abf1f7ca78ff14dd93e4ce15832314a2d05e7ff502,380,0x59c9a200501f5f5d7def47bc3dd8a1d3700f74ba,0x59c9a200501f5f5d7def47bc3dd8a1d3700f74ba,44031227201501572602,-63808579770409097,-65367
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759193,0xaff013a81aec6386802be40530ed2840d656aed2a0da32e6886a50dcba3dfe61,538,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,-130973147368698238941,190026968382732442,-65362
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759357,0x3ae08e95d0cf0d3e3aba87147c161ebdfb0d73eb1f5d10ac98ba2a8e426c992a,87,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,52694510162048500000,-76389950304128001,-65364
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759388,0x55dc9f1b3d54e8488843e4ae1580b38204ae85d85a0d3b87f01013ee19c0695c,52,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,54291206514468700000,-78686754364095863,-65366
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759395,0xf8bf7dac7b67c6fe4636a66bc84ce15094b3e32daaa67878aa4fe2091106499d,82,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,74647188323275500000,-108159989525100587,-65370
