run_id,pool_id,token_pair,virtual_notional_usd,horizon,fee_case,previous_positive_proxy,net_ev_proxy_usd,confidence,actual_fee_available,future_probe_only,created_at
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,20.0,30m,pool_level_fee_fallback,0,-16.579250075910924,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,20.0,30m,simulated_fee_diagnostic,0,-16.579250075910924,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,20.0,1h,pool_level_fee_fallback,0,-16.579217946983306,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,20.0,1h,simulated_fee_diagnostic,0,-16.579217946983306,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,20.0,2h,pool_level_fee_fallback,0,-16.579153689128066,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,20.0,2h,simulated_fee_diagnostic,0,-16.579153689128066,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,100.0,15m,pool_level_fee_fallback,0,-96.16868449750197,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,100.0,15m,simulated_fee_diagnostic,0,-96.16868449750197,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,100.0,30m,pool_level_fee_fallback,0,-96.16860417518294,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,100.0,30m,simulated_fee_diagnostic,0,-96.16860417518294,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,100.0,1h,pool_level_fee_fallback,0,-96.16844353054483,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,100.0,1h,simulated_fee_diagnostic,0,-96.16844353054483,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,100.0,2h,pool_level_fee_fallback,0,-96.16812224126865,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,100.0,2h,simulated_fee_diagnostic,0,-96.16812224126865,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,500.0,15m,pool_level_fee_fallback,0,-496.077200199941,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,500.0,15m,simulated_fee_diagnostic,0,-496.077200199941,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,500.0,30m,pool_level_fee_fallback,0,-496.07679858834575,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,500.0,30m,simulated_fee_diagnostic,0,-496.07679858834575,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,500.0,1h,pool_level_fee_fallback,0,-496.0759953651553,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,500.0,1h,simulated_fee_diagnostic,0,-496.0759953651553,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,500.0,2h,pool_level_fee_fallback,0,-496.0743889187744,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,500.0,2h,simulated_fee_diagnostic,0,-496.0743889187744,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,1000.0,15m,pool_level_fee_fallback,0,-996.0836710343402,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,1000.0,15m,simulated_fee_diagnostic,0,-996.0836710343402,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,1000.0,30m,pool_level_fee_fallback,0,-996.0828678111498,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,1000.0,30m,simulated_fee_diagnostic,0,-996.0828678111498,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,1000.0,1h,pool_level_fee_fallback,0,-996.0812613647688,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,1000.0,1h,simulated_fee_diagnostic,0,-996.0812613647688,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,1000.0,2h,pool_level_fee_fallback,0,-996.078048472007,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,1000.0,2h,simulated_fee_diagnostic,0,-996.078048472007,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,2000.0,15m,pool_level_fee_fallback,0,-1996.0823839137227,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,2000.0,15m,simulated_fee_diagnostic,0,-1996.0823839137227,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,2000.0,30m,pool_level_fee_fallback,0,-1996.0807774673417,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,2000.0,30m,simulated_fee_diagnostic,0,-1996.0807774673417,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,2000.0,1h,pool_level_fee_fallback,0,-1996.0775645745798,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,2000.0,1h,simulated_fee_diagnostic,0,-1996.0775645745798,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,2000.0,2h,pool_level_fee_fallback,0,-1996.0711387890562,low,False,True,1780325777
20260601_145519,0xd0b53d9277642d899df5c87a3966a349a798f224,USDC/WETH,2000.0,2h,simulated_fee_diagnostic,0,-1996.0711387890562,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,20.0,15m,pool_level_fee_fallback,0,-20.283038853966858,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,20.0,15m,simulated_fee_diagnostic,0,-20.283038853966858,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,20.0,30m,pool_level_fee_fallback,0,-20.28297882547935,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,20.0,30m,simulated_fee_diagnostic,0,-20.28297882547935,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,20.0,1h,pool_level_fee_fallback,0,-20.282858768504344,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,20.0,1h,simulated_fee_diagnostic,0,-20.282858768504344,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,20.0,2h,pool_level_fee_fallback,0,-20.282618654554327,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,20.0,2h,simulated_fee_diagnostic,0,-20.282618654554327,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,100.0,15m,pool_level_fee_fallback,0,-100.31832531552034,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,100.0,15m,simulated_fee_diagnostic,0,-100.31832531552034,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,100.0,30m,pool_level_fee_fallback,0,-100.31802517308282,low,False,True,1780325777
