pool_id,chain,protocol,pool_type,token_pair,token0,token1,fee_tier,inferred_tier,data_source_report,latest_stage_seen,status_in_stage,confidence,stage_history
0x4e962bb3889bf030368f56810a9c96b83cb3e778,base,Aerodrome Slipstream,concentrated_liquidity,cbBTC / USDC 0.05%,cbBTC,USDC 0.05%,0.05%,B,lp_scale_candidate_pool_audit.csv;lp_scale_candidate_pool_audit.csv;lp_data_pipeline_feasibility_probe.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;expanded_quote_depth_candidate_pools.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;tier_b_expanded_discovery_candidates.csv;tier_b_targeted_pool_set.csv,tierb_data_fix,watch,unknown,scale_economics -> lp_data_pipeline -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> tierb_discovery -> tierb_data_fix
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base,Aerodrome Slipstream,concentrated_liquidity,WETH / USDC 0.05%,WETH,USDC 0.05%,0.05%,A,lp_scale_candidate_pool_audit.csv;lp_scale_candidate_pool_audit.csv;lp_data_pipeline_feasibility_probe.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;expanded_quote_depth_candidate_pools.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;tier_b_expanded_discovery_candidates.csv,tierb_discovery,analyzed,unknown,scale_economics -> lp_data_pipeline -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> tierb_discovery
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base,PancakeSwap V3,concentrated_liquidity,WETH / USDC 0.01%,WETH,USDC 0.01%,0.01%,B,lp_scale_candidate_pool_audit.csv;lp_scale_candidate_pool_audit.csv;lp_data_pipeline_feasibility_probe.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;expanded_quote_depth_candidate_pools.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;tier_b_expanded_discovery_candidates.csv;tier_b_targeted_pool_set.csv,tierb_data_fix,watch,unknown,scale_economics -> lp_data_pipeline -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> tierb_discovery -> tierb_data_fix
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base,Aerodrome Slipstream,concentrated_liquidity,cbBTC / WETH 0.05%,cbBTC,WETH 0.05%,0.05%,B,lp_scale_candidate_pool_audit.csv;lp_scale_candidate_pool_audit.csv;lp_data_pipeline_feasibility_probe.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;expanded_quote_depth_candidate_pools.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;tier_b_expanded_discovery_candidates.csv,tierb_discovery,analyzed,unknown,scale_economics -> lp_data_pipeline -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> tierb_discovery
0x9a993fc0eec60faaa0c391ff11b840ce16685150,base,Uniswap V3,concentrated_liquidity,USAD/USDT,USAD,USDT,unknown,B,lp_scale_candidate_pool_audit.csv;lp_scale_candidate_pool_audit.csv;lp_data_pipeline_feasibility_probe.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;expanded_quote_depth_candidate_pools.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv,precise_quote,analyzed,unknown,scale_economics -> lp_data_pipeline -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote
0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,base,PancakeSwap V3,concentrated_liquidity,cbBTC / WETH 0.01%,cbBTC,WETH 0.01%,0.01%,B,lp_scale_candidate_pool_audit.csv;lp_scale_candidate_pool_audit.csv;lp_data_pipeline_feasibility_probe.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;expanded_quote_depth_candidate_pools.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;tier_b_expanded_discovery_candidates.csv,tierb_discovery,analyzed,unknown,scale_economics -> lp_data_pipeline -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> tierb_discovery
DJNtGuBGEQiUCWE8F981M2C3ZghZt2XLD8f2sQdZ6rsZ,solana,PancakeSwap V3,concentrated_liquidity,So11111111111111111111111111111111111111112/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,unknown,B,lp_data_pipeline_feasibility_probe.csv;lp_data_pipeline_feasibility_probe.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;expanded_quote_depth_candidate_pools.csv,quote_depth_v2,analyzed,unknown,lp_data_pipeline -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2
0xd0b53d9277642d899df5c87a3966a349a798f224,base,Uniswap V3,concentrated_liquidity,USDC / WETH 0.05%,USDC,WETH 0.05%,0.05%,C,quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;quote_depth_curve_v2_results.csv;expanded_quote_depth_candidate_pools.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;precise_quote_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;v3_tick_liquidity_v2_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_model_results.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_cost_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;real_fee_lineage_economics_preview.csv;tier_b_expanded_discovery_candidates.csv,tierb_discovery,analyzed,high,quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> quote_depth_v2 -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> precise_quote -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> v3_tick_liquidity -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_cost_model -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> real_fee_accrual_fix -> tierb_discovery
